,0,1,2,>2
9553,0,0,0,28
9554,0,0,0,28
9555,0,0,0,28
9556,0,0,0,17
9557,0,0,0,28
9558,0,0,0,25
9559,0,0,0,25
9560,0,0,0,25
9561,0,0,0,25
9562,0,0,0,28
9563,0,0,0,28
9564,0,0,0,28
9565,0,0,0,28
9566,0,0,0,28
9567,0,0,0,12
9568,0,0,0,13
9569,0,0,0,11
9570,0,0,0,12
9571,0,0,0,29
9572,0,0,0,29
9573,0,0,0,29
9574,0,0,0,28
9575,0,0,0,29
9576,0,0,0,11
9577,0,0,0,28
9578,0,0,0,28
9579,0,0,0,2
9580,0,0,0,29
9581,0,0,0,29
9582,0,0,0,27
9583,0,0,0,15
9584,0,0,0,28
9585,0,0,0,28
9586,0,0,0,28
9587,0,0,0,28
9588,0,0,0,28
9589,0,0,0,28
9590,0,0,0,17
9591,0,0,0,28
9592,0,0,0,29
9593,0,0,0,29
9594,0,0,0,29
9595,0,0,0,29
9596,0,0,0,29
9597,0,0,0,29
9598,0,0,0,29
9599,0,0,0,29
9600,0,0,0,28
9601,0,0,0,28
9602,0,0,0,28
9603,0,0,0,25
9604,0,0,0,28
9605,0,0,0,28
9606,0,0,0,29
9607,0,0,0,28
9608,0,0,0,28
9609,0,0,0,28
9610,0,0,0,28
9611,0,0,0,27
9612,0,0,0,27
9613,0,0,0,27
9614,0,0,0,27
9615,0,0,0,27
9616,0,0,0,28
9617,0,0,0,28
9618,0,0,0,28
9619,0,0,0,28
9620,0,0,0,28
9621,0,0,0,28
9622,0,0,0,12
9623,0,0,0,12
9624,0,0,0,19
9625,0,0,0,29
9626,0,0,0,29
9627,0,0,0,29
9628,0,0,0,29
9629,0,0,0,26
9630,0,0,0,29
9631,0,0,0,29
9632,0,0,0,29
9633,0,0,0,29
9634,0,0,0,29
9635,0,0,0,29
9636,0,0,0,29
9637,0,0,0,29
9638,0,0,0,29
9639,0,0,0,29
9640,0,0,0,28
9641,0,0,0,29
9642,0,0,0,29
9643,0,0,0,29
9644,0,0,0,23
9645,0,0,0,23
9646,0,0,0,23
9647,0,0,0,28
9648,0,0,0,28
9649,0,0,0,28
9650,0,0,0,28
9651,0,0,0,28
9652,0,0,0,28
9653,0,0,0,28
9654,0,0,0,28
9655,0,0,0,28
9656,0,0,0,28
9657,0,0,0,28
9658,0,0,0,28
9659,0,0,0,28
9660,0,0,0,28
9661,0,0,0,28
9662,0,0,0,28
9663,0,0,0,28
9664,0,0,0,28
9665,0,0,0,28
9666,0,0,0,28
9667,0,0,0,28
9668,0,0,0,28
9669,0,0,0,28
9670,0,0,0,28
9671,0,0,0,28
9672,0,0,0,28
9673,0,0,0,29
9674,0,0,0,3
9675,0,0,0,4
9676,0,0,0,3
9677,0,0,0,4
9678,0,0,0,4
9679,0,0,0,3
9680,0,0,0,4
9681,0,0,0,3
9682,0,0,0,4
9683,0,0,0,27
9684,0,0,0,27
9685,0,0,0,27
9686,0,0,0,27
9687,0,0,0,27
9688,0,0,0,28
9689,0,0,0,28
9690,0,0,0,28
9691,0,0,0,27
9692,0,0,0,27
9693,0,0,0,27
9694,0,0,0,27
9695,0,0,0,27
9696,0,0,0,27
9697,0,0,0,27
9698,0,0,0,27
9699,0,0,0,27
9700,0,0,0,27
9701,0,0,0,27
9702,0,0,0,27
9703,0,0,0,27
9704,0,0,0,27
9705,0,0,0,27
9706,0,0,0,27
9707,0,0,0,27
9708,0,0,0,27
9709,0,0,0,27
9710,0,0,0,27
9711,0,0,0,27
9712,0,0,0,27
9713,0,0,0,27
9714,0,0,0,27
9715,0,0,0,27
9716,0,0,0,27
9717,0,0,0,27
9718,0,0,0,27
9719,0,0,0,29
9720,0,0,0,29
9721,0,0,0,27
9722,0,0,0,27
9723,0,0,0,28
9724,0,0,0,27
9725,0,0,0,21
9726,0,0,0,28
9727,0,0,0,17
9728,0,0,0,28
9729,0,0,0,9
9730,0,0,0,11
9731,0,0,0,29
9732,0,0,0,29
9733,0,0,0,29
9734,0,0,0,27
9735,0,0,0,27
9736,0,0,0,27
9737,0,0,0,27
9738,0,0,0,10
9739,0,0,0,28
9740,0,0,0,28
9741,0,0,0,28
9742,0,0,0,26
9743,0,0,0,10
9744,0,0,0,29
9745,0,0,0,28
9746,0,0,0,27
9747,0,0,0,28
9748,0,0,0,29
9749,0,0,0,29
9750,0,0,0,29
9751,0,0,0,11
9752,0,0,0,28
9753,0,0,0,28
9754,0,0,0,28
9755,0,0,0,11
9756,0,0,0,16
9757,0,0,0,17
9758,0,0,0,17
9759,0,0,0,28
9760,0,0,0,28
9761,0,0,0,28
9762,0,0,0,29
9763,0,0,0,28
9764,0,0,0,28
9765,0,0,0,8
9766,0,0,0,8
9767,0,0,0,11
9768,0,0,0,28
9769,0,0,0,28
9770,0,0,0,29
9771,0,0,0,29
9772,0,0,0,13
9773,0,0,0,13
9774,0,0,0,13
9775,0,0,0,13
9776,0,0,0,13
9777,0,0,0,13
9778,0,0,0,13
9779,0,0,0,13
9780,0,0,0,11
9781,0,0,0,13
9782,0,0,0,13
9783,0,0,0,13
9784,0,0,0,28
9785,0,0,0,12
9786,0,0,0,12
9787,0,0,0,10
9788,0,0,0,10
9789,0,0,0,10
9790,0,0,0,10
9791,0,0,0,29
9792,0,0,0,29
9793,0,0,0,29
9794,0,0,0,29
9795,0,0,0,29
9796,0,0,0,29
9797,0,0,0,29
9798,0,0,0,16
9799,0,0,0,18
9800,0,0,0,18
9801,0,0,0,17
9802,0,0,0,28
9803,0,0,0,28
9804,0,0,0,28
9805,0,0,0,28
9806,0,0,0,28
9807,0,0,0,28
9808,0,0,0,28
9809,0,0,0,28
9810,0,0,0,28
9811,0,0,0,21
9812,0,0,0,29
9813,0,0,0,27
9814,0,0,0,27
9815,0,0,0,27
9816,0,0,0,28
9817,0,0,0,28
9818,0,0,0,28
9819,0,0,0,28
9820,0,0,0,28
9821,0,0,0,28
9822,0,0,0,28
9823,0,0,0,28
9824,0,0,0,28
9825,0,0,0,26
9826,0,0,0,27
9827,0,0,0,28
9828,0,0,0,27
9829,0,0,0,28
9830,0,0,0,28
9831,0,0,0,11
9832,0,0,0,28
9833,0,0,0,28
9834,1,0,0,27
9835,0,0,0,20
9836,0,0,0,19
9837,0,0,0,12
9838,0,0,0,28
9839,0,0,0,28
9840,0,0,0,26
9841,0,0,0,13
9842,0,0,0,13
9843,0,0,0,29
9844,0,0,0,28
9845,0,0,0,28
9846,0,0,0,28
9847,0,0,0,28
9848,0,0,0,28
9849,0,0,0,28
9850,0,0,0,15
9851,0,0,0,28
9852,0,0,0,28
9853,0,0,0,27
9854,0,0,0,27
9855,0,0,0,29
9856,0,0,0,28
9857,0,0,0,22
9858,0,0,0,22
9859,0,0,0,27
9860,0,0,0,9
9861,0,0,0,27
9862,0,0,0,27
9863,0,0,0,28
9864,0,0,0,28
9865,0,0,0,10
9866,0,0,0,10
9867,0,0,0,10
9868,0,0,0,10
9869,0,0,0,10
9870,0,0,0,10
9871,0,0,0,9
9872,0,0,0,10
9873,0,0,0,27
9874,0,0,0,17
9875,0,0,0,28
9876,0,0,0,29
9877,0,0,0,12
9878,0,0,0,12
9879,0,0,0,12
9880,0,0,0,28
9881,0,0,0,9
9882,0,0,0,28
9883,0,0,0,7
9884,0,0,0,8
9885,0,0,0,28
9886,0,0,0,28
9887,0,0,0,13
9888,0,0,0,28
9889,0,0,0,28
9890,0,0,0,13
9891,0,0,0,28
9892,0,0,0,13
9893,0,0,0,16
9894,0,0,0,28
9895,0,0,0,12
9896,0,0,0,27
9897,0,0,0,17
9898,0,0,0,28
9899,0,0,0,29
9900,0,0,0,28
9901,0,0,0,17
9902,0,0,0,17
9903,0,0,0,17
9904,0,0,0,16
9905,0,0,0,17
9906,0,0,0,17
9907,0,0,0,16
9908,0,0,0,15
9909,0,0,0,17
9910,0,0,0,14
9911,0,0,0,16
9912,0,0,0,16
9913,0,0,0,15
9914,0,0,0,15
9915,0,0,0,15
9916,0,0,0,16
9917,0,0,0,16
9918,0,0,0,16
9919,0,0,0,12
9920,0,0,0,15
9921,0,0,0,15
9922,0,0,0,13
9923,0,0,0,16
9924,0,0,0,17
9925,0,0,0,15
9926,0,0,0,15
9927,0,0,0,15
9928,0,0,0,15
9929,0,0,0,16
9930,0,0,0,15
9931,0,0,0,16
9932,0,0,0,16
9933,0,0,0,16
9934,0,0,0,14
9935,0,0,0,15
9936,0,0,0,16
9937,0,0,0,16
9938,0,0,0,15
9939,0,0,0,17
9940,0,0,0,17
9941,0,0,0,14
9942,0,0,0,17
9943,0,0,0,17
9944,0,0,0,16
9945,0,0,0,17
9946,0,0,0,17
9947,0,0,0,17
9948,0,0,0,17
9949,0,0,0,17
9950,0,0,0,17
9951,0,0,0,17
9952,0,0,0,17
9953,0,0,0,17
9954,0,0,0,17
9955,0,0,0,15
9956,0,0,0,16
9957,0,0,0,17
9958,0,0,0,16
9959,0,0,0,15
9960,0,0,0,16
9961,0,0,0,17
9962,0,0,0,16
9963,0,0,0,14
9964,0,0,0,17
9965,0,0,0,16
9966,0,0,0,12
9967,0,0,0,15
9968,0,0,0,16
9969,0,0,0,17
9970,0,0,0,15
9971,0,0,0,16
9972,0,0,0,16
9973,0,0,0,16
9974,0,0,0,17
9975,0,0,0,16
9976,0,0,0,16
9977,0,0,0,16
9978,0,0,0,16
9979,0,0,0,16
9980,0,0,0,16
9981,0,0,0,16
9982,0,0,0,15
9983,0,0,0,16
9984,0,0,0,14
9985,0,0,0,15
9986,0,0,0,16
9987,0,0,0,16
9988,0,0,0,16
9989,0,0,0,15
9990,0,0,0,16
9991,0,0,0,15
9992,0,0,0,16
9993,0,0,0,16
9994,0,0,0,16
9995,0,0,0,15
9996,0,0,0,15
9997,0,0,0,15
9998,0,0,0,16
9999,0,0,0,16
10000,0,0,0,16
10001,0,0,0,15
10002,0,0,0,15
10003,0,0,0,15
10004,0,0,0,15
10005,0,0,0,17
10006,0,0,0,15
10007,0,0,0,15
10008,0,0,0,16
10009,0,0,0,15
10010,0,0,0,16
10011,0,0,0,17
10012,0,0,0,15
10013,0,0,0,15
10014,0,0,0,14
10015,0,0,0,16
10016,0,0,0,15
10017,0,0,0,15
10018,0,0,0,16
10019,0,0,0,16
10020,0,0,0,15
10021,0,0,0,16
10022,0,0,1,14
10023,0,0,0,16
10024,0,0,0,16
10025,0,0,0,17
10026,0,0,0,17
10027,0,0,0,16
10028,0,0,0,15
10029,0,0,0,16
10030,0,0,0,15
10031,0,0,0,17
10032,0,0,0,16
10033,0,0,0,16
10034,0,0,0,17
10035,0,0,0,16
10036,0,0,0,15
10037,0,0,0,15
10038,0,0,0,17
10039,0,0,0,15
10040,0,0,0,15
10041,0,0,0,17
10042,0,0,0,17
10043,0,0,0,16
10044,0,0,0,15
10045,0,0,0,14
10046,0,0,0,15
10047,0,0,0,17
10048,0,0,0,17
10049,0,0,0,15
10050,0,0,0,15
10051,0,0,0,15
10052,0,0,0,17
10053,0,0,0,17
10054,0,0,0,15
10055,0,0,0,17
10056,0,0,0,16
10057,0,0,0,17
10058,0,0,0,17
10059,0,0,0,16
10060,0,0,0,16
10061,0,0,0,16
10062,0,0,0,17
10063,0,0,0,15
10064,0,0,0,16
10065,0,0,0,16
10066,0,0,0,17
10067,0,0,0,15
10068,0,0,0,15
10069,0,0,0,15
10070,0,0,0,15
10071,0,0,0,15
10072,0,0,0,16
10073,0,0,0,17
10074,0,0,0,17
10075,0,0,0,17
10076,0,0,0,16
10077,0,0,0,16
10078,0,0,0,15
10079,0,0,0,16
10080,0,0,0,15
10081,0,0,0,16
10082,0,0,0,14
10083,0,0,0,15
10084,0,0,0,15
10085,0,0,0,15
10086,0,0,0,17
10087,0,0,0,16
10088,0,0,0,15
10089,0,0,0,15
10090,0,0,0,15
10091,0,0,0,17
10092,0,0,0,17
10093,0,0,0,16
10094,0,0,0,15
10095,0,0,0,14
10096,0,0,0,16
10097,0,0,0,16
10098,0,0,0,17
10099,0,0,0,17
10100,0,0,0,16
10101,0,0,0,15
10102,0,0,0,16
10103,0,0,0,15
10104,0,0,0,16
10105,0,0,0,16
10106,0,0,0,15
10107,0,0,0,15
10108,0,0,0,16
10109,0,0,0,15
10110,0,0,0,15
10111,0,0,0,15
10112,0,0,0,16
10113,0,0,0,15
10114,0,0,0,15
10115,0,0,0,16
10116,0,0,0,17
10117,0,0,0,17
10118,0,0,0,16
10119,0,0,0,17
10120,0,0,0,16
10121,0,0,0,17
10122,0,0,0,16
10123,0,0,0,17
10124,0,0,0,17
10125,0,0,0,15
10126,0,0,0,15
10127,0,0,0,17
10128,0,0,0,17
10129,0,0,0,16
10130,0,0,0,17
10131,0,0,0,16
10132,0,0,0,16
10133,0,0,0,16
10134,0,0,0,16
10135,0,0,0,17
10136,0,0,0,17
10137,0,0,0,16
10138,0,0,0,16
10139,0,0,0,16
10140,0,0,0,16
10141,0,0,0,16
10142,0,0,0,16
10143,0,0,0,16
10144,0,0,0,16
10145,0,0,0,16
10146,0,0,0,15
10147,0,0,0,17
10148,0,0,0,16
10149,0,0,0,15
10150,0,0,0,16
10151,0,0,0,16
10152,0,0,0,16
10153,0,0,0,15
10154,0,0,0,17
10155,0,0,0,16
10156,0,0,0,16
10157,0,0,0,16
10158,0,0,0,16
10159,0,0,0,17
10160,0,0,0,17
10161,0,0,0,15
10162,0,0,0,16
10163,0,0,0,16
10164,0,0,0,16
10165,0,0,0,16
10166,0,0,0,15
10167,0,0,0,16
10168,0,0,0,15
10169,0,0,0,15
10170,0,0,0,15
10171,0,0,0,15
10172,0,0,0,14
10173,0,0,0,15
10174,0,0,0,15
10175,0,0,0,17
10176,0,0,0,16
10177,0,0,0,16
10178,0,0,0,16
10179,0,0,0,12
10180,0,0,0,15
10181,0,0,0,15
10182,0,0,0,17
10183,0,0,0,16
10184,0,0,0,15
10185,0,0,0,15
10186,0,0,0,15
10187,0,0,0,17
10188,0,0,0,16
10189,0,0,0,15
10190,0,0,0,16
10191,0,0,0,16
10192,0,0,0,15
10193,0,0,0,15
10194,0,0,0,16
10195,0,0,0,15
10196,0,0,0,16
10197,0,0,0,16
10198,0,0,0,15
10199,0,0,0,14
10200,0,0,0,17
10201,0,0,0,16
10202,0,0,0,16
10203,0,0,0,14
10204,0,0,0,15
10205,0,0,0,16
10206,0,0,0,16
10207,0,0,0,14
10208,0,0,0,16
10209,0,0,0,17
10210,0,0,0,16
10211,0,0,0,16
10212,0,0,0,15
10213,0,0,0,16
10214,0,0,0,16
10215,0,0,0,14
10216,0,0,0,16
10217,0,0,0,16
10218,0,0,0,14
10219,0,0,0,17
10220,0,0,0,16
10221,0,0,0,16
10222,0,0,0,15
10223,0,0,0,15
10224,0,0,0,15
10225,0,0,0,17
10226,0,0,0,15
10227,0,0,0,16
10228,0,0,0,17
10229,0,0,0,16
10230,0,0,0,15
10231,0,0,0,15
10232,0,0,0,17
10233,0,0,0,14
10234,0,0,0,17
10235,0,0,0,16
10236,0,0,0,15
10237,0,0,0,15
10238,0,0,0,17
10239,0,0,0,17
10240,0,0,0,14
10241,0,0,0,15
10242,0,0,0,15
10243,0,0,0,17
10244,0,0,0,16
10245,0,0,0,16
10246,0,0,0,16
10247,0,0,0,17
10248,0,0,0,17
10249,0,0,0,16
10250,0,0,0,15
10251,0,0,0,17
10252,0,0,0,17
10253,0,0,0,17
10254,0,0,0,16
10255,0,0,0,16
10256,0,0,0,17
10257,0,0,0,17
10258,0,0,0,17
10259,0,0,0,16
10260,0,0,0,16
10261,0,0,0,17
10262,0,0,0,16
10263,0,0,0,16
10264,0,0,0,17
10265,0,0,0,16
10266,0,0,0,17
10267,0,0,0,15
10268,0,0,0,16
10269,0,0,0,16
10270,0,0,0,16
10271,0,0,0,14
10272,0,0,0,15
10273,0,0,0,16
10274,0,0,0,15
10275,0,0,0,14
10276,0,0,0,17
10277,0,0,0,15
10278,0,0,0,15
10279,0,0,0,15
10280,0,0,0,17
10281,0,0,0,15
10282,0,0,0,15
10283,0,0,0,14
10284,0,0,0,16
10285,0,0,0,17
10286,0,0,0,17
10287,0,0,0,15
10288,0,0,0,16
10289,0,0,0,16
10290,0,0,0,14
10291,0,0,0,16
10292,0,0,0,15
10293,0,0,0,15
10294,0,0,0,14
10295,0,0,0,15
10296,0,0,0,15
10297,0,0,0,15
10298,0,0,0,15
10299,0,0,0,15
10300,0,0,0,15
10301,0,0,0,15
10302,0,0,0,14
10303,0,0,0,16
10304,0,0,0,17
10305,0,0,0,16
10306,0,0,0,17
10307,0,0,0,17
10308,0,0,0,17
10309,0,0,0,16
10310,0,0,0,16
10311,0,0,0,16
10312,0,0,0,16
10313,0,0,0,16
10314,0,0,0,17
10315,0,0,0,17
10316,0,0,0,16
10317,0,0,0,16
10318,0,0,0,16
10319,0,0,0,17
10320,0,0,0,17
10321,0,0,0,17
10322,0,0,0,16
10323,0,0,0,16
10324,0,0,0,17
10325,0,0,0,17
10326,0,0,0,17
10327,0,0,0,17
10328,0,0,0,16
10329,0,0,0,16
10330,0,0,0,16
10331,0,0,0,17
10332,0,0,0,17
10333,0,0,0,17
10334,0,0,0,17
10335,0,0,0,16
10336,0,0,0,17
10337,0,0,0,15
10338,0,0,0,17
10339,0,0,0,17
10340,0,0,0,17
10341,0,0,0,14
10342,0,0,0,16
10343,0,0,0,17
10344,0,0,0,17
10345,0,0,0,16
10346,0,0,0,17
10347,0,0,0,15
10348,0,0,0,16
10349,0,0,0,17
10350,0,0,0,17
10351,0,0,0,16
10352,0,0,0,16
10353,0,0,0,16
10354,0,0,0,17
10355,0,0,0,15
10356,0,0,0,16
10357,0,0,0,15
10358,0,0,0,17
10359,0,0,0,16
10360,0,0,0,16
10361,0,0,0,16
10362,0,0,0,16
10363,0,0,0,16
10364,0,0,0,16
10365,0,0,0,15
10366,0,0,0,16
10367,0,0,0,16
10368,0,0,0,14
10369,0,0,0,17
10370,0,0,0,16
10371,0,0,0,16
10372,0,0,0,16
10373,0,0,0,16
10374,0,0,0,15
10375,0,0,0,15
10376,0,0,0,15
10377,0,0,0,15
10378,0,0,0,17
10379,0,0,0,16
10380,0,0,0,16
10381,0,0,0,15
10382,0,0,0,16
10383,0,0,0,16
10384,0,0,0,16
10385,0,0,0,15
10386,0,0,0,16
10387,0,0,0,14
10388,0,0,0,17
10389,0,0,0,13
10390,0,0,0,16
10391,0,0,0,17
10392,0,0,0,16
10393,0,0,0,15
10394,0,0,0,15
10395,0,0,0,14
10396,0,0,0,12
10397,0,0,0,16
10398,0,0,0,15
10399,0,0,0,15
10400,0,0,0,16
10401,0,0,0,14
10402,0,0,0,16
10403,0,0,0,15
10404,0,0,0,14
10405,0,0,0,16
10406,0,0,0,13
10407,0,0,0,16
10408,0,0,0,16
10409,0,0,0,15
10410,0,0,0,15
10411,0,0,0,17
10412,0,0,0,17
10413,0,0,0,15
10414,0,0,0,14
10415,0,0,0,16
10416,0,0,0,14
10417,0,0,0,17
10418,0,0,0,17
10419,0,0,0,15
10420,0,0,0,16
10421,0,0,0,15
10422,0,0,0,16
10423,0,0,0,16
10424,0,0,0,16
10425,0,0,0,12
10426,0,0,0,15
10427,0,0,0,16
10428,0,0,0,17
10429,0,0,0,17
10430,0,0,0,15
10431,0,0,0,13
10432,0,0,0,15
10433,0,0,0,17
10434,0,0,0,16
10435,0,0,0,17
10436,0,0,0,17
10437,0,0,0,15
10438,0,0,0,16
10439,0,0,0,16
10440,0,0,0,14
10441,0,0,0,16
10442,0,0,0,16
10443,0,0,0,16
10444,0,0,0,15
10445,0,0,0,16
10446,0,0,0,15
10447,0,0,0,12
10448,0,0,0,16
10449,0,0,0,16
10450,0,0,0,13
10451,0,0,0,15
10452,0,0,0,17
10453,0,0,0,16
10454,0,0,0,16
10455,0,0,0,11
10456,0,0,0,10
10457,0,0,0,15
10458,0,0,0,15
10459,0,0,0,17
10460,0,0,0,14
10461,0,0,0,14
10462,0,0,0,12
10463,0,0,0,12
10464,0,0,0,12
10465,0,0,0,15
10466,0,0,0,15
10467,0,0,0,15
10468,0,0,0,14
10469,0,0,0,13
10470,0,0,0,15
10471,0,0,0,15
10472,0,0,0,16
10473,0,0,0,8
10474,0,0,0,16
10475,0,0,0,15
10476,0,0,0,16
10477,0,0,0,14
10478,0,0,0,15
10479,0,0,0,15
10480,0,0,0,16
10481,0,0,0,15
10482,0,0,0,16
10483,0,0,0,15
10484,0,0,0,16
10485,0,0,0,16
10486,0,0,0,17
10487,0,0,0,15
10488,0,0,0,15
10489,0,0,0,15
10490,0,0,0,14
10491,0,0,0,15
10492,0,0,0,16
10493,0,0,0,16
10494,0,0,0,15
10495,0,0,0,17
10496,0,0,0,14
10497,0,0,0,14
10498,0,0,0,16
10499,0,0,0,15
10500,0,0,0,14
10501,0,0,0,11
10502,0,0,0,16
10503,0,0,0,15
10504,0,0,0,16
10505,0,0,0,15
10506,0,0,0,15
10507,0,0,0,15
10508,0,0,0,15
10509,0,0,0,13
10510,0,0,0,14
10511,0,0,0,16
10512,0,0,0,15
10513,0,0,0,15
10514,0,0,0,15
10515,0,0,0,15
10516,0,0,0,14
10517,0,0,0,11
10518,0,0,0,16
10519,0,0,0,15
10520,0,0,0,16
10521,0,0,0,14
10522,0,0,0,14
10523,0,0,0,15
10524,0,0,0,16
10525,0,0,0,13
10526,0,0,0,15
10527,0,0,0,16
10528,0,0,0,14
10529,0,0,0,13
10530,0,0,0,16
10531,0,0,0,15
10532,0,0,0,15
10533,0,0,0,16
10534,0,0,0,15
10535,0,0,0,17
10536,0,0,0,14
10537,0,0,0,14
10538,0,0,0,13
10539,0,0,0,14
10540,0,0,0,15
10541,0,0,0,15
10542,0,0,0,15
10543,0,0,0,15
10544,0,0,0,15
10545,0,0,0,16
10546,0,0,0,15
10547,0,0,0,17
10548,0,0,0,28
10549,0,0,0,28
10550,0,0,0,28
10551,0,0,0,28
10552,0,0,0,28
10553,0,0,0,28
10554,0,0,0,29
10555,0,0,0,28
10556,0,0,0,28
10557,0,0,0,28
10558,0,0,0,28
10559,0,0,0,28
10560,0,0,0,26
10561,0,0,0,28
10562,0,0,0,28
10563,0,0,0,13
10564,0,0,0,27
10565,0,0,0,27
10566,0,0,0,27
10567,0,0,0,27
10568,0,0,0,27
10569,0,0,0,27
10570,0,0,0,28
10571,0,0,0,11
10572,0,0,0,12
10573,0,0,0,8
10574,0,0,0,16
10575,0,0,0,16
10576,0,0,0,15
10577,0,0,0,16
10578,0,0,0,16
10579,0,0,0,16
10580,0,0,0,16
10581,0,0,0,16
10582,0,0,0,16
10583,0,0,0,16
10584,0,0,0,16
10585,0,0,0,15
10586,0,0,0,16
10587,0,0,0,14
10588,0,0,0,15
10589,0,0,0,14
10590,0,0,0,16
10591,0,0,0,16
10592,0,0,0,16
10593,0,0,0,16
10594,0,0,0,16
10595,0,0,0,16
10596,0,0,0,15
10597,0,0,0,12
10598,0,0,0,16
10599,0,0,0,16
10600,0,0,0,16
10601,0,0,0,15
10602,0,0,0,16
10603,0,0,0,16
10604,0,0,0,16
10605,0,0,0,14
10606,0,0,0,15
10607,0,0,0,14
10608,0,0,0,15
10609,0,0,0,16
10610,0,0,0,16
10611,0,0,0,14
10612,0,0,0,15
10613,0,0,0,14
10614,0,0,0,14
10615,0,0,0,15
10616,0,0,0,16
10617,0,0,0,16
10618,0,0,0,16
10619,0,0,0,16
10620,0,0,0,16
10621,0,0,0,15
10622,0,0,0,15
10623,0,0,0,24
10624,0,0,0,27
10625,0,0,0,28
10626,0,0,0,28
10627,0,0,0,28
10628,0,0,0,28
10629,0,0,0,28
10630,0,0,0,28
10631,0,0,0,28
10632,0,0,0,28
10633,0,0,0,27
10634,0,0,0,26
10635,0,0,0,26
10636,0,0,0,28
10637,0,0,0,28
10638,0,0,0,12
10639,0,0,0,29
10640,0,0,0,15
10641,0,0,0,14
10642,0,0,0,10
10643,0,0,0,27
10644,0,0,0,14
10645,0,0,0,14
10646,0,0,0,8
10647,0,0,0,27
10648,0,0,0,27
10649,0,0,0,27
10650,0,0,0,27
10651,0,0,0,29
10652,0,0,0,28
10653,0,0,0,28
10654,0,0,0,28
10655,0,0,0,28
10656,0,0,0,29
10657,0,0,0,28
10658,0,0,0,27
10659,0,0,0,27
10660,0,0,0,29
10661,0,0,0,29
10662,0,0,0,7
10663,0,0,0,28
10664,0,0,0,27
10665,0,0,0,27
10666,0,0,0,11
10667,0,0,0,28
10668,0,0,0,28
10669,0,0,0,28
10670,0,0,0,28
10671,0,0,0,28
10672,0,0,0,28
10673,0,0,0,28
10674,0,0,0,28
10675,0,0,0,28
10676,0,0,0,27
10677,0,0,0,28
10678,0,0,0,17
10679,0,0,0,22
10680,0,0,0,24
10681,0,0,0,23
10682,0,0,0,23
10683,0,0,0,28
10684,0,0,0,28
10685,0,0,0,28
10686,0,0,0,28
10687,0,0,0,28
10688,0,0,0,28
10689,0,0,0,28
10690,0,0,0,28
10691,0,0,0,28
10692,0,0,0,28
10693,0,0,0,28
10694,0,0,0,28
10695,0,0,0,28
10696,0,0,0,28
10697,0,0,0,28
10698,0,0,0,28
10699,0,0,0,28
10700,0,0,0,28
10701,0,0,0,28
10702,0,0,0,28
10703,0,0,0,28
10704,0,0,0,28
10705,0,0,0,28
10706,0,0,0,28
10707,0,0,0,28
10708,0,0,0,28
10709,0,0,0,25
10710,0,0,0,27
10711,0,0,0,16
10712,0,0,0,10
10713,0,0,0,10
10714,0,0,0,9
10715,0,0,0,10
10716,0,0,0,18
10717,0,0,0,28
10718,0,0,0,28
10719,0,0,0,28
10720,0,0,0,28
10721,0,0,0,29
10722,0,0,0,29
10723,0,0,0,22
10724,0,0,0,27
10725,0,0,0,27
10726,0,0,0,27
10727,0,0,0,27
10728,0,0,0,17
10729,0,0,0,10
10730,0,0,0,11
10731,0,0,0,28
10732,0,0,0,10
10733,0,0,0,11
10734,0,0,0,11
10735,0,0,0,11
10736,0,0,0,28
10737,0,0,0,28
10738,0,0,0,28
10739,0,0,0,28
10740,0,0,0,28
10741,0,0,0,28
10742,0,0,0,29
10743,0,0,0,28
10744,0,0,0,28
10745,0,0,0,28
10746,0,0,0,27
10747,0,0,0,27
10748,0,0,0,28
10749,0,0,0,13
10750,0,0,0,11
10751,0,0,0,28
10752,0,0,0,29
10753,0,0,0,29
10754,0,0,0,29
10755,0,0,0,29
10756,0,0,0,29
10757,0,0,0,29
10758,0,0,0,29
10759,0,0,0,29
10760,0,0,0,28
10761,0,0,0,28
10762,0,0,0,28
10763,0,0,0,28
10764,0,0,0,28
10765,0,0,0,27
10766,0,0,0,28
10767,0,0,0,28
10768,0,0,0,27
10769,0,0,0,28
10770,0,0,0,28
10771,0,0,0,28
10772,0,0,0,28
10773,0,0,0,28
10774,0,0,0,28
10775,0,0,0,28
10776,0,0,0,28
10777,0,0,0,28
10778,0,0,0,27
10779,0,0,0,28
10780,0,0,0,28
10781,0,0,0,28
10782,0,0,0,28
10783,0,0,0,28
10784,0,0,0,28
10785,0,0,0,27
10786,0,0,0,28
10787,0,0,0,28
10788,0,0,0,28
10789,0,0,0,28
10790,0,0,0,28
10791,0,0,0,28
10792,0,0,0,27
10793,0,0,0,28
10794,0,0,0,28
10795,0,0,0,28
10796,0,0,0,28
10797,0,0,0,28
10798,0,0,0,27
10799,0,0,0,28
10800,0,0,0,28
10801,0,0,0,28
10802,0,0,0,28
10803,0,0,0,28
10804,0,0,0,28
10805,0,0,0,28
10806,0,0,0,28
10807,0,0,0,28
10808,0,0,0,28
10809,0,0,0,28
10810,0,0,0,28
10811,0,0,0,28
10812,0,0,0,28
10813,0,0,0,27
10814,0,0,0,28
10815,0,0,0,27
10816,0,0,0,27
10817,0,0,0,28
10818,0,0,0,28
10819,0,0,0,28
10820,0,0,0,28
10821,0,0,0,24
10822,0,0,0,27
10823,0,0,0,28
