lengths GPU,times w/o post-processing GPU,times for only prediction GPU,times w/o conversion GPU,times total GPU
76,0.0493450164794921,0.0035300254821777,0.2536590099334717,0.2994747161865234
76,0.0493042469024658,0.0035338401794433,0.2541840076446533,0.2999553680419922
76,0.0499119758605957,0.0035555362701416,0.2536144256591797,0.2999718189239502
76,0.0478994846343994,0.0035336017608642,0.2512276172637939,0.2955942153930664
77,0.0525698661804199,0.0035359859466552,0.2568018436431885,0.3058366775512695
77,0.0539093017578125,0.003535509109497,0.2608604431152344,0.3112351894378662
77,0.0498614311218261,0.0035369396209716,0.2579519748687744,0.3042771816253662
77,0.0549137592315673,0.004983901977539,0.2682716846466064,0.3182027339935303
77,0.0511815547943115,0.0035374164581298,0.2567367553710937,0.3043816089630127
77,0.0501763820648193,0.003530740737915,0.2593457698822021,0.3059921264648437
77,0.0518391132354736,0.0035405158996582,0.2652902603149414,0.3135898113250732
77,0.0530922412872314,0.0039796829223632,0.2631325721740722,0.3122463226318359
77,0.0536034107208251,0.0035395622253417,0.2625682353973388,0.3126325607299804
77,0.0505070686340332,0.0035336017608642,0.258044958114624,0.3050193786621094
77,0.0505590438842773,0.003533124923706,0.2568414211273193,0.303868293762207
77,0.0501494407653808,0.0035486221313476,0.2552716732025146,0.3018734455108642
77,0.0512130260467529,0.003523826599121,0.2582089900970459,0.305898904800415
77,0.0523772239685058,0.0035254955291748,0.2708761692047119,0.3197288513183594
77,0.050771951675415,0.0035357475280761,0.2577886581420898,0.3050253391265869
77,0.0484611988067626,0.0035431385040283,0.254432201385498,0.2993512153625488
77,0.0512087345123291,0.0035257339477539,0.2621927261352539,0.3098769187927246
77,0.0506191253662109,0.003537893295288,0.2670347690582275,0.3141171932220459
77,0.0504755973815918,0.0035197734832763,0.2574920654296875,0.3044488430023193
77,0.0477635860443115,0.0035216808319091,0.2575869560241699,0.3018300533294678
77,0.0530540943145751,0.0036993026733398,0.263324499130249,0.3126800060272217
77,0.0525703430175781,0.0035600662231445,0.261857271194458,0.310868501663208
77,0.04728364944458,0.0035333633422851,0.256493330001831,0.3002445697784424
77,0.0531835556030273,0.0035326480865478,0.259897232055664,0.3095488548278808
77,0.0520920753479003,0.0035371780395507,0.2641866207122803,0.3127422332763672
77,0.0467543601989746,0.0035274028778076,0.2593278884887695,0.3025557994842529
77,0.051295518875122,0.003542423248291,0.2575907707214355,0.3053445816040039
77,0.0538713932037353,0.0035405158996582,0.2621896266937256,0.3125214576721191
77,0.0486750602722168,0.0035450458526611,0.2591252326965332,0.3042559623718261
77,0.051854133605957,0.0038673877716064,0.2570955753326416,0.3050835132598877
77,0.04866623878479,0.0035171508789062,0.2582576274871826,0.3034074306488037
77,0.0528738498687744,0.0035641193389892,0.2642204761505127,0.3135311603546142
77,0.0466318130493164,0.0035524368286132,0.2596054077148437,0.3026857376098633
77,0.0493636131286621,0.0035510063171386,0.2574789524078369,0.3032925128936767
77,0.0496745109558105,0.0035290718078613,0.2585513591766357,0.3046977519989013
77,0.0523998737335205,0.0035476684570312,0.2587947845458984,0.307647705078125
77,0.0481822490692138,0.0035703182220458,0.2547531127929687,0.2993662357330322
77,0.0494167804718017,0.0035383701324462,0.2603609561920166,0.3062400817871094
77,0.050898790359497,0.0035352706909179,0.2631709575653076,0.3105354309082031
77,0.0502724647521972,0.003537893295288,0.2622015476226806,0.308936595916748
77,0.0527572631835937,0.0035288333892822,0.2590973377227783,0.3083264827728271
77,0.0527296066284179,0.0035412311553955,0.2568316459655761,0.306020975112915
77,0.0507721900939941,0.0035402774810791,0.2580642700195312,0.3052971363067627
77,0.0490386486053466,0.0035340785980224,0.2555859088897705,0.301091194152832
77,0.0527334213256835,0.0036325454711914,0.2600553035736084,0.309157133102417
77,0.0504145622253418,0.0035302639007568,0.2549943923950195,0.3018794059753418
77,0.0521872043609619,0.0035319328308105,0.2607219219207763,0.3093783855438232
77,0.0529522895812988,0.0035235881805419,0.2603824138641357,0.3098123073577881
77,0.0473709106445312,0.0035450458526611,0.2657313346862793,0.3095579147338867
77,0.0514116287231445,0.0035319328308105,0.2570288181304931,0.3049094676971435
77,0.0519344806671142,0.0035445690155029,0.2603375911712646,0.3087284564971924
77,0.0481963157653808,0.0036361217498779,0.2525203227996826,0.2970812320709228
77,0.0527064800262451,0.0035369396209716,0.2644636631011963,0.3136341571807861
77,0.0489966869354248,0.0035340785980224,0.2542507648468017,0.2997140884399414
77,0.0506412982940673,0.0035338401794433,0.2577681541442871,0.3048763275146484
77,0.0450286865234375,0.0035438537597656,0.2535536289215088,0.295039415359497
77,0.0513341426849365,0.0035452842712402,0.2564530372619629,0.3042428493499756
77,0.0525221824645996,0.0035243034362792,0.2714490890502929,0.3204479217529297
77,0.0525884628295898,0.0035343170166015,0.2609343528747558,0.3099894523620605
77,0.0495257377624511,0.0035312175750732,0.2607557773590088,0.3067512512207031
77,0.0503726005554199,0.0035271644592285,0.2603862285614013,0.3072326183319092
77,0.0489659309387207,0.0035288333892822,0.2603213787078857,0.3057594299316406
77,0.0519320964813232,0.0035271644592285,0.2588870525360107,0.3072926998138428
77,0.0499837398529052,0.0035429000854492,0.258019208908081,0.3044607639312744
77,0.0490775108337402,0.0035178661346435,0.2524135112762451,0.2979738712310791
77,0.0489594936370849,0.0035274028778076,0.2546432018280029,0.3000762462615967
77,0.0542995929718017,0.003533124923706,0.2616631984710693,0.3124306201934814
77,0.0517077445983886,0.0035269260406494,0.254894495010376,0.3030760288238525
77,0.0524866580963134,0.0035312175750732,0.2605819702148437,0.3095381259918213
77,0.0499887466430664,0.003530740737915,0.2580604553222656,0.3045194149017334
77,0.0483875274658203,0.0035455226898193,0.2538115978240967,0.298654556274414
77,0.0509860515594482,0.0035350322723388,0.2579586505889892,0.305410623550415
77,0.0517084598541259,0.0035288333892822,0.2591545581817627,0.3073351383209228
77,0.0528061389923095,0.0035409927368164,0.2649648189544678,0.3142306804656982
77,0.0512130260467529,0.0035364627838134,0.2645285129547119,0.3122057914733886
77,0.0521340370178222,0.0035288333892822,0.2615416049957275,0.310147762298584
77,0.0469057559967041,0.0035369396209716,0.2551758289337158,0.2985455989837646
77,0.0489702224731445,0.0035319328308105,0.2532217502593994,0.2986607551574707
77,0.0494391918182373,0.0035390853881835,0.2573063373565674,0.3032071590423584
77,0.0538249015808105,0.0037062168121337,0.2574429512023926,0.3075625896453857
77,0.048452615737915,0.0035457611083984,0.2575647830963135,0.3024725914001465
77,0.0501420497894287,0.0035626888275146,0.259418249130249,0.3059988021850586
77,0.0507314205169677,0.0035538673400878,0.2608122825622558,0.3079910278320312
77,0.0483274459838867,0.0035262107849121,0.2533609867095947,0.2981629371643066
77,0.0492167472839355,0.0035247802734375,0.2595307826995849,0.3052237033843994
77,0.0493860244750976,0.0035326480865478,0.2574107646942138,0.3032653331756592
77,0.0523130893707275,0.0035405158996582,0.2591836452484131,0.3079569339752197
77,0.0504121780395507,0.0035221576690673,0.2579851150512695,0.3048760890960693
77,0.051551342010498,0.0035221576690673,0.2582893371582031,0.3063194751739502
77,0.0489504337310791,0.0035352706909179,0.2622249126434326,0.3076412677764892
77,0.0521481037139892,0.0035438537597656,0.2600061893463135,0.3086113929748535
77,0.0564391613006591,0.0035266876220703,0.2651360034942627,0.3180494308471679
77,0.0503170490264892,0.0035552978515625,0.2584483623504638,0.3052113056182861
77,0.0536377429962158,0.0035467147827148,0.2600593566894531,0.3101511001586914
77,0.0525200366973876,0.0035762786865234,0.262035608291626,0.3109803199768066
77,0.0503623485565185,0.003542423248291,0.2610354423522949,0.3078560829162597
77,0.0522675514221191,0.0035328865051269,0.2645215988159179,0.3132572174072265
77,0.0542852878570556,0.0035731792449951,0.2652173042297363,0.3159301280975342
77,0.0522959232330322,0.0035338401794433,0.2628200054168701,0.3115830421447754
77,0.0493481159210205,0.0035521984100341,0.2599973678588867,0.3057937622070312
77,0.0481438636779785,0.0035340785980224,0.2592892646789551,0.3039000034332275
77,0.0524964332580566,0.0035324096679687,0.2629199028015136,0.3118846416473388
77,0.0507209300994873,0.0035243034362792,0.2635886669158935,0.3107857704162597
77,0.0473933219909668,0.0035257339477539,0.2560477256774902,0.2999160289764404
77,0.0498690605163574,0.0035216808319091,0.2551343441009521,0.3014829158782959
77,0.0507111549377441,0.0036263465881347,0.2588989734649658,0.3059847354888916
77,0.0510275363922119,0.00352144241333,0.2620835304260254,0.3095901012420654
77,0.0489459037780761,0.0035772323608398,0.26204514503479,0.3074145317077636
77,0.0515971183776855,0.0035398006439208,0.261634349822998,0.3096923828125
77,0.050227403640747,0.0035552978515625,0.2621438503265381,0.308816909790039
77,0.0525426864624023,0.0035359859466552,0.2661097049713135,0.3151171207427978
77,0.0485093593597412,0.003535509109497,0.2543227672576904,0.2992973327636719
77,0.0483968257904052,0.0035736560821533,0.2536365985870361,0.2984604835510254
77,0.0518450736999511,0.0035383701324462,0.2549388408660888,0.3032460212707519
77,0.0490586757659912,0.0035338401794433,0.2581100463867187,0.303635835647583
77,0.0467193126678466,0.0035328865051269,0.2587807178497314,0.3019678592681885
77,0.0487995147705078,0.0035595893859863,0.262791633605957,0.3080322742462158
77,0.0512101650238037,0.003542423248291,0.2668089866638183,0.3144776821136474
77,0.0475409030914306,0.0035336017608642,0.2560851573944092,0.3000931739807129
77,0.0516028404235839,0.0035345554351806,0.2623770236968994,0.31044602394104
77,0.0512654781341552,0.0035257339477539,0.2594211101531982,0.3071615695953369
77,0.0514442920684814,0.0035395622253417,0.2625610828399658,0.3104662895202636
78,0.0521843433380126,0.0035367012023925,0.2684216499328613,0.3170702457427978
78,0.0549466609954834,0.0035405158996582,0.2736425399780273,0.325049877166748
78,0.0528991222381591,0.0035369396209716,0.2652170658111572,0.3145802021026611
78,0.05352783203125,0.003570556640625,0.2711079120635986,0.32106614112854
78,0.0539345741271972,0.003535509109497,0.2733535766601562,0.3237531185150146
78,0.052781343460083,0.0035297870635986,0.2647716999053955,0.3140239715576172
78,0.0542342662811279,0.0035333633422851,0.2684845924377441,0.3191864490509033
78,0.0559701919555664,0.00352144241333,0.2701523303985595,0.3226015567779541
78,0.0511720180511474,0.0035324096679687,0.2657034397125244,0.3133437633514404
78,0.0523998737335205,0.0035536289215087,0.2649879455566406,0.3138353824615478
78,0.0536892414093017,0.0035479068756103,0.2670361995697021,0.3171784877777099
78,0.0490331649780273,0.0035560131072998,0.2623805999755859,0.3078587055206299
78,0.0521228313446044,0.0035512447357177,0.2630620002746582,0.3116345405578613
79,0.0495157241821289,0.0035357475280761,0.2645273208618164,0.3105082511901855
79,0.0560474395751953,0.0035169124603271,0.2828540802001953,0.3353855609893799
81,0.0565757751464843,0.003655195236206,0.2972817420959472,0.350203275680542
81,0.060464859008789,0.0037291049957275,0.2907145023345947,0.3474512100219726
81,0.0572068691253662,0.0036790370941162,0.2954497337341308,0.348978042602539
81,0.0567777156829834,0.0038557052612304,0.2939009666442871,0.3468236923217773
81,0.0611989498138427,0.003598928451538,0.3006339073181152,0.3582351207733154
81,0.0599627494812011,0.0036036968231201,0.2928271293640136,0.3491871356964111
81,0.2330596446990966,0.1770193576812744,0.4633352756500244,0.5193772315979004
82,0.0585489273071289,0.0036158561706542,0.2997317314147949,0.3546657562255859
82,0.0596554279327392,0.0036120414733886,0.2970714569091797,0.3531155586242676
82,0.0575158596038818,0.0036158561706542,0.2985858917236328,0.3524868488311767
82,0.0595588684082031,0.0036046504974365,0.3018913269042969,0.3578464984893799
82,0.060366153717041,0.0036056041717529,0.2982587814331054,0.3550200462341308
82,0.0607523918151855,0.0036029815673828,0.3042249679565429,0.3613755702972412
82,0.0597879886627197,0.00360107421875,0.2973122596740722,0.3535001277923584
82,0.059018850326538,0.0036132335662841,0.2971236705780029,0.3525302410125732
82,0.058260440826416,0.0036110877990722,0.2964150905609131,0.3510656356811523
82,0.0603289604187011,0.0036065578460693,0.2957823276519775,0.3525056838989258
82,0.0600557327270507,0.0036065578460693,0.3048529624938965,0.3613028526306152
82,0.0598196983337402,0.0036089420318603,0.3030374050140381,0.3592491149902344
82,0.0609383583068847,0.0036172866821289,0.3040010929107666,0.3613231182098388
82,0.058608055114746,0.0036108493804931,0.2995765209197998,0.35457444190979
82,0.0595514774322509,0.0036067962646484,0.3017261028289795,0.3576717376708984
82,0.0577833652496337,0.0036075115203857,0.3040664196014404,0.3582429885864258
82,0.058657169342041,0.0036017894744873,0.2988786697387695,0.3539350032806396
82,0.0584878921508789,0.0036187171936035,0.300980806350708,0.3558511734008789
82,0.0575249195098876,0.0036056041717529,0.2998940944671631,0.3538143634796142
82,0.0601751804351806,0.0035991668701171,0.3010845184326172,0.357661485671997
82,0.0607781410217285,0.0036039352416992,0.2986783981323242,0.3558530807495117
82,0.0601634979248046,0.0036041736602783,0.3006360530853271,0.357196569442749
82,0.0580110549926757,0.0035982131958007,0.2971730232238769,0.3515865802764892
83,0.0544147491455078,0.0035858154296875,0.3019979000091553,0.3528280258178711
83,0.0585639476776123,0.0035884380340576,0.3056483268737793,0.3606247901916504
83,0.0625152587890625,0.0035955905914306,0.3195393085479736,0.3784596920013428
83,0.0561757087707519,0.0036087036132812,0.3051140308380127,0.3576819896697998
83,0.0599615573883056,0.0035920143127441,0.3030612468719482,0.359431505203247
83,0.061197280883789,0.0035922527313232,0.3053576946258545,0.3629634380340576
83,0.0618395805358886,0.0036132335662841,0.3040463924407959,0.3622736930847168
83,0.0618040561676025,0.0036051273345947,0.3097860813140869,0.367985725402832
83,0.059906005859375,0.0035972595214843,0.3091540336608886,0.3654637336730957
83,0.062406301498413,0.0036096572875976,0.3094830513000488,0.3682804107666015
83,0.0606465339660644,0.0036063194274902,0.306412935256958,0.3634538650512695
83,0.0580158233642578,0.0036079883575439,0.3058912754058838,0.360300064086914
84,0.0613493919372558,0.003605842590332,0.311955451965332,0.3696999549865722
84,0.0607655048370361,0.0036046504974365,0.3098125457763672,0.3669743537902832
84,0.0595266819000244,0.0039787292480468,0.307621955871582,0.3631706237792969
84,0.063974380493164,0.0036075115203857,0.3191795349121094,0.3795473575592041
84,0.0616228580474853,0.0036065578460693,0.3114571571350097,0.369473934173584
84,0.0587143898010253,0.0035982131958007,0.3072531223297119,0.362370491027832
84,0.0597200393676757,0.0037140846252441,0.3038570880889892,0.3598637580871582
84,0.0605080127716064,0.0036144256591796,0.3117489814758301,0.3686435222625732
84,0.062270164489746,0.0036001205444335,0.3182969093322754,0.3769679069519043
84,0.0588805675506591,0.0036003589630126,0.3120095729827881,0.367290735244751
84,0.0580158233642578,0.0036044120788574,0.3123495578765869,0.3667619228363037
84,0.058100938796997,0.0036022663116455,0.3161878585815429,0.3706874847412109
84,0.0614106655120849,0.0035946369171142,0.3076086044311523,0.3654253482818603
84,0.0612616539001464,0.0036041736602783,0.3084089756011963,0.3660671710968017
85,0.0620279312133789,0.0035977363586425,0.3133583068847656,0.3717892169952392
85,0.059622049331665,0.0036108493804931,0.3163759708404541,0.3723883628845215
85,0.0607938766479492,0.0035996437072753,0.3156502246856689,0.3728451728820801
85,0.0554401874542236,0.0035955905914306,0.3113892078399658,0.3632347583770752
85,0.0643808841705322,0.0036003589630126,0.3256130218505859,0.386394739151001
85,0.0597796440124511,0.0035924911499023,0.3170669078826904,0.3732545375823974
85,0.0612208843231201,0.0036103725433349,0.3109350204467773,0.3685460090637207
85,0.0640490055084228,0.003603458404541,0.3201062679290771,0.3805527687072754
85,0.0615761280059814,0.003617525100708,0.3190391063690185,0.3769986629486084
85,0.064171552658081,0.0036115646362304,0.3257274627685547,0.3862884044647217
85,0.0630459785461425,0.0036206245422363,0.3216488361358642,0.3810749053955078
85,0.0611340999603271,0.0036029815673828,0.3111915588378906,0.3687233924865722
85,0.0619950294494628,0.0036051273345947,0.3139560222625732,0.3723464012145996
85,0.06490159034729,0.0036077499389648,0.318129301071167,0.3794240951538086
85,0.0626833438873291,0.0036103725433349,0.3197474479675293,0.3788211345672607
85,0.0618689060211181,0.00360107421875,0.318422794342041,0.3766915798187256
85,0.062596321105957,0.0036160945892333,0.3182334899902344,0.3772146701812744
85,0.0589029788970947,0.0036036968231201,0.3183684349060058,0.3736681938171386
85,0.063568115234375,0.0036201477050781,0.3135943412780761,0.3735432624816894
85,0.0617961883544921,0.003633975982666,0.321681261062622,0.3798449039459228
85,0.058415412902832,0.0036022663116455,0.3083996772766113,0.3632137775421142
85,0.0574145317077636,0.0035986900329589,0.3130226135253906,0.3668391704559326
85,0.0655210018157959,0.0036025047302246,0.323530912399292,0.3854503631591797
85,0.0598728656768798,0.003608226776123,0.3154699802398681,0.3717355728149414
85,0.0638597011566162,0.0036156177520751,0.3240170478820801,0.3842620849609375
86,0.0582814216613769,0.0036098957061767,0.3226113319396972,0.3772840499877929
86,0.0654730796813964,0.0040597915649414,0.3331911563873291,0.3946053981781006
86,0.0631098747253418,0.0036215782165527,0.3292388916015625,0.3887281417846679
86,0.064892292022705,0.0035977363586425,0.3246350288391113,0.3859302997589111
86,0.0669002532958984,0.0036063194274902,0.3303749561309814,0.3936696052551269
86,0.0650792121887207,0.0035998821258544,0.3332369327545166,0.3947172164916992
86,0.0611615180969238,0.0036122798919677,0.331183910369873,0.3887341022491455
86,0.0640428066253662,0.0036075115203857,0.3294165134429931,0.3898522853851318
86,0.0645444393157959,0.0036258697509765,0.3254075050354004,0.3863270282745361
86,0.0657300949096679,0.003603458404541,0.3370411396026611,0.3991687297821045
87,0.0686404705047607,0.0036211013793945,0.3421156406402588,0.4071357250213623
87,0.0607683658599853,0.0035970211029052,0.3270812034606933,0.3842535018920898
87,0.0646789073944091,0.0035936832427978,0.3350069522857666,0.3960931301116943
87,0.0673773288726806,0.0036077499389648,0.3389375209808349,0.4027080535888672
87,0.0667605400085449,0.003610610961914,0.3442380428314209,0.4073889255523681
87,0.0606477260589599,0.0036098957061767,0.3323178291320801,0.3893566131591797
87,0.0652668476104736,0.0036137104034423,0.3315842151641845,0.3932385444641113
87,0.0704705715179443,0.0036163330078125,0.3494913578033447,0.4163460731506347
87,0.0593502521514892,0.0036122798919677,0.3349101543426513,0.3906490802764892
87,0.0606586933135986,0.0036158561706542,0.3271670341491699,0.3842103481292724
87,0.0631754398345947,0.0035977363586425,0.3365354537963867,0.3961143493652344
87,0.0605974197387695,0.0036051273345947,0.3324718475341797,0.3894650936126709
87,0.0644257068634033,0.0035934448242187,0.3354401588439941,0.3962733745574951
87,0.0653662681579589,0.0036160945892333,0.3340663909912109,0.395817756652832
88,0.0615670680999755,0.0036137104034423,0.339611291885376,0.3975658416748047
88,0.0714788436889648,0.0050466060638427,0.3526623249053955,0.4190957546234131
88,0.0657300949096679,0.0035986900329589,0.3388981819152832,0.4010305404663086
88,0.0654716491699218,0.003612995147705,0.3395543098449707,0.4014139175415039
88,0.0677683353424072,0.0036008358001708,0.339700698852539,0.4038689136505127
88,0.0695929527282714,0.0036001205444335,0.3544139862060547,0.420407772064209
88,0.0651895999908447,0.0036227703094482,0.3381960391998291,0.3997635841369629
88,0.0688276290893554,0.0036060810089111,0.3372182846069336,0.4024410247802734
88,0.0677940845489502,0.0035953521728515,0.3344788551330566,0.3986785411834717
88,0.065009593963623,0.0036478042602539,0.3376586437225342,0.3990213871002197
88,0.0629465579986572,0.0036063194274902,0.339714765548706,0.3990559577941894
88,0.0643048286437988,0.0035912990570068,0.3400523662567138,0.4007670879364013
88,0.0637562274932861,0.0036048889160156,0.3364090919494629,0.3965609073638916
88,0.065887451171875,0.0036051273345947,0.3369312286376953,0.399214506149292
89,0.0662066936492919,0.0036041736602783,0.3487248420715332,0.4113283157348633
89,0.0667865276336669,0.0036013126373291,0.3514425754547119,0.414628267288208
89,0.0671834945678711,0.0036075115203857,0.3451478481292724,0.4087250232696533
89,0.0635843276977539,0.0036172866821289,0.3471829891204834,0.4071509838104248
89,0.0703315734863281,0.0038044452667236,0.3557610511779785,0.4222888946533203
89,0.0667991638183593,0.0035951137542724,0.349285364151001,0.4124903678894043
89,0.0679349899291992,0.003598928451538,0.3513777256011963,0.4157145023345947
90,0.0695250034332275,0.0036096572875976,0.3589468002319336,0.4248628616333008
90,0.0672523975372314,0.0036115646362304,0.3544976711273193,0.4181396961212158
90,0.0639464855194091,0.0036067962646484,0.353773832321167,0.4141144752502441
90,0.0679042339324951,0.0036110877990722,0.3565630912780761,0.4208569526672363
90,0.0698018074035644,0.0036087036132812,0.3597033023834228,0.4258973598480224
90,0.0643293857574462,0.0035936832427978,0.3630921840667724,0.4238286018371582
90,0.0675468444824218,0.0036005973815917,0.3554584980010986,0.4194056987762451
90,0.0732197761535644,0.0035929679870605,0.3717091083526611,0.4413368701934814
90,0.0719027519226074,0.0035932064056396,0.3559939861297607,0.4243044853210449
90,0.0681264400482177,0.0036122798919677,0.3583767414093017,0.422891616821289
90,0.0668096542358398,0.0036077499389648,0.3529636859893799,0.4161663055419922
90,0.0678329467773437,0.0036091804504394,0.3586709499359131,0.4228954315185547
90,0.0668537616729736,0.0035972595214843,0.3560144901275635,0.4192719459533691
90,0.0660903453826904,0.0036070346832275,0.3561499118804931,0.4186341762542724
90,0.0692875385284423,0.0036044120788574,0.3541831970214844,0.4198670387268066
91,0.0684623718261718,0.003603458404541,0.3596045970916748,0.4244642257690429
91,0.0653111934661865,0.0035996437072753,0.353266954421997,0.4149796962738037
91,0.070465087890625,0.0036427974700927,0.3623178005218506,0.4291410446166992
91,0.0697989463806152,0.0036118030548095,0.3699045181274414,0.4360926151275635
91,0.071904182434082,0.0036141872406005,0.3673548698425293,0.4356453418731689
91,0.0696673393249511,0.0036022663116455,0.3616476058959961,0.4277136325836181
91,0.0689904689788818,0.0036127567291259,0.3693356513977051,0.4347140789031982
92,0.0697124004364013,0.0036063194274902,0.3663899898529053,0.4324970245361328
92,0.0772476196289062,0.003603458404541,0.3695449829101562,0.443190336227417
92,0.0723793506622314,0.0036005973815917,0.3767211437225342,0.4455008506774902
92,0.0692114830017089,0.0036029815673828,0.368373155593872,0.4339823722839355
93,0.0711510181427002,0.0036227703094482,0.3845429420471191,0.4520719051361084
93,0.0779206752777099,0.0048017501831054,0.3651223182678222,0.438241958618164
93,0.0715973377227783,0.0035960674285888,0.3804702758789062,0.4484727382659912
93,0.0718386173248291,0.0036120414733886,0.3807947635650635,0.4490220546722412
93,0.0728094577789306,0.0035889148712158,0.3828487396240234,0.4520702362060547
93,0.0744404792785644,0.0036120414733886,0.3898429870605469,0.4606726169586181
93,0.0712184906005859,0.0036056041717529,0.3833234310150146,0.450937271118164
93,0.0714340209960937,0.0036001205444335,0.3803873062133789,0.4482221603393554
95,0.0750668048858642,0.0040783882141113,0.3940987586975097,0.4650897979736328
101,0.0876529216766357,0.0047817230224609,0.4725043773651123,0.5553770065307617
103,0.0937380790710449,0.0050458908081054,0.4872193336486816,0.5759122371673584
103,0.0915355682373046,0.0047681331634521,0.4852924346923828,0.5720605850219727
106,0.128258466720581,0.0390186309814453,0.5214786529541016,0.6107196807861328
106,0.0902161598205566,0.004676342010498,0.4998533725738525,0.5853941440582275
107,0.0912954807281494,0.0049793720245361,0.5115294456481934,0.597846508026123
107,0.0919358730316162,0.0049288272857666,0.5025801658630371,0.5895886421203613
107,0.0960850715637207,0.0049583911895751,0.5151991844177246,0.6063268184661865
108,0.1065397262573242,0.0049738883972167,0.5188751220703125,0.6204421520233154
108,0.0920512676239013,0.0046253204345703,0.5217704772949219,0.6091978549957275
108,0.1012663841247558,0.0049409866333007,0.515125036239624,0.6114513874053955
109,0.0942580699920654,0.0046758651733398,0.5165596008300781,0.6061429977416992
109,0.1034855842590332,0.0046460628509521,0.5395267009735107,0.6383671760559082
109,0.1000423431396484,0.0046181678771972,0.5321431159973145,0.6275687217712402
109,0.0895881652832031,0.0047307014465332,0.5085816383361816,0.593440055847168
109,0.1065614223480224,0.005009651184082,0.5341923236846924,0.6357452869415283
109,0.104813814163208,0.0046360492706298,0.5192568302154541,0.6194357872009277
109,0.0982894897460937,0.0046164989471435,0.5222339630126953,0.6159079074859619
109,0.1024990081787109,0.0049142837524414,0.5288558006286621,0.6264417171478271
110,0.105351448059082,0.0049664974212646,0.5422933101654053,0.6426794528961182
110,0.1085832118988037,0.0047461986541748,0.5236401557922363,0.6274785995483398
110,0.1089122295379638,0.0049502849578857,0.5429785251617432,0.6469419002532959
110,0.1092844009399414,0.0046384334564208,0.5460531711578369,0.6506998538970947
110,0.1123168468475341,0.0049543380737304,0.5406284332275391,0.6479921340942383
110,0.1101851463317871,0.0049772262573242,0.5520892143249512,0.6572983264923096
110,0.1043782234191894,0.004798412322998,0.5303559303283691,0.6299407482147217
110,0.1070716381072998,0.0049583911895751,0.5470311641693115,0.6491453647613525
110,0.1115736961364746,0.0046262741088867,0.5368611812591553,0.6438100337982178
110,0.1027595996856689,0.0046608448028564,0.5389232635498047,0.6370232105255127
110,0.1063451766967773,0.0049428939819335,0.5292625427246094,0.6306664943695068
110,0.1006031036376953,0.0045883655548095,0.5404415130615234,0.6364569664001465
110,0.10888671875,0.0046408176422119,0.5426256656646729,0.6468725204467773
110,0.1095724105834961,0.0046901702880859,0.5439691543579102,0.6488525867462158
110,0.1115248203277587,0.0049695968627929,0.5331325531005859,0.6396889686584473
110,0.1052298545837402,0.0049564838409423,0.5355267524719238,0.6358013153076172
110,0.1095094680786132,0.0049595832824707,0.5337586402893066,0.6383094787597656
110,0.1061434745788574,0.004946231842041,0.547515869140625,0.6487140655517578
110,0.1055734157562255,0.004932165145874,0.5398168563842773,0.6404597759246826
111,0.110318899154663,0.0050077438354492,0.5521447658538818,0.6574568748474121
111,0.1090412139892578,0.0046205520629882,0.5304739475250244,0.6348960399627686
111,0.101677656173706,0.0046346187591552,0.5542323589324951,0.6512763500213623
111,0.1084764003753662,0.0049576759338378,0.5352520942687988,0.6387717723846436
111,0.1074831485748291,0.004939317703247,0.5423147678375244,0.6448595523834229
111,0.100135326385498,0.0049376487731933,0.5305345058441162,0.6257333755493164
111,0.0953481197357177,0.0049579143524169,0.5408816337585449,0.6312727928161621
111,0.1026091575622558,0.0049719810485839,0.5373222827911377,0.6349611282348633
111,0.1006820201873779,0.0049855709075927,0.5507688522338867,0.6464667320251465
111,0.1065206527709961,0.0049774646759033,0.551116943359375,0.6526610851287842
111,0.1087303161621093,0.0050330162048339,0.5514605045318604,0.6551589965820312
111,0.1050329208374023,0.0050437450408935,0.5390653610229492,0.6390554904937744
111,0.107424259185791,0.0046324729919433,0.5329525470733643,0.6357460021972656
111,0.1101791858673095,0.0049552917480468,0.5307121276855469,0.6359374523162842
111,0.1018519401550293,0.0049777030944824,0.5511200428009033,0.6479952335357666
111,0.1097071170806884,0.0049760341644287,0.5406005382537842,0.6453330516815186
111,0.1086537837982177,0.0046403408050537,0.5617086887359619,0.6657233238220215
111,0.1126546859741211,0.0046253204345703,0.5423316955566406,0.6503620147705078
111,0.1086902618408203,0.0049967765808105,0.5341894626617432,0.6378843784332275
111,0.1182210445404052,0.0046753883361816,0.5447032451629639,0.6582503318786621
111,0.1076605319976806,0.005157470703125,0.5292084217071533,0.6317129135131836
112,0.1065931320190429,0.0049295425415039,0.5417401790618896,0.6434051990509033
112,0.1154975891113281,0.004911184310913,0.5520949363708496,0.6626825332641602
112,0.1116440296173095,0.0049574375152587,0.5482292175292969,0.6549172401428223
112,0.1126823425292968,0.0050828456878662,0.5591931343078613,0.6667938232421875
112,0.107081651687622,0.0050206184387207,0.5532114505767822,0.6552734375
112,0.1408231258392334,0.0381019115447998,0.568535327911377,0.671257734298706
112,0.1079115867614746,0.0045826435089111,0.5383110046386719,0.64164137840271
112,0.1049225330352783,0.0045983791351318,0.5605738162994385,0.6608989238739014
112,0.1031901836395263,0.0046067237854003,0.5369324684143066,0.6355173587799072
112,0.1065180301666259,0.004897117614746,0.5530664920806885,0.6546883583068848
