family,length,No post-processing_precision,No post-processing_recall,No post-processing_f1,Only mask_precision,Only mask_recall,Only mask_f1,Argmax_precision,Argmax_recall,Argmax_f1,Blossom w/ self-loops_precision,Blossom w/ self-loops_recall,Blossom w/ self-loops_f1,Blossom_precision,Blossom_recall,Blossom_f1,Mfold_precision,Mfold_recall,Mfold_f1
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,0.9836065769195556,0.9917355179786682,0.8026315569877625,1.0,0.8905109167098999
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,0.984375,1.0,0.9921259880065918,1.0,0.9841269850730896,0.9919999837875366,0.7875000238418579,1.0,0.881118893623352
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8170731663703918,1.0,0.899328887462616
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8589743375778198,1.0,0.9241378903388976
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.8289473652839661,1.0,0.9064748287200928
5S_rRNA,117,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.9848484992980956,1.0,0.9923664331436156,0.9696969985961914,0.9846153855323792,0.9770992994308472,1.0,0.9846153855323792,0.9922481179237366,0.792682945728302,1.0,0.884353756904602
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8374999761581421,1.0,0.9115645885467528
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.807692289352417,1.0,0.8936170339584351
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,0.9838709831237792,1.0,0.9918699264526368,0.9090909361839294,0.9836065769195556,0.9448818564414978,1.0,0.9836065769195556,0.9917355179786682,0.7820512652397156,1.0,0.8776978254318237
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.7875000238418579,1.0,0.881118893623352
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,0.9848484992980956,1.0,0.9923664331436156,0.9696969985961914,0.9846153855323792,0.9770992994308472,1.0,0.9846153855323792,0.9922481179237366,0.8125,1.0,0.8965517282485962
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.8289473652839661,1.0,0.9064748287200928
5S_rRNA,117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8421052694320679,1.0,0.9142857193946838
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,0.9836065769195556,0.9917355179786682,0.8472222089767456,1.0,0.9172932505607604
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8552631735801697,1.0,0.9219858050346376
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,1.0,1.0,0.9677419066429138,0.9836065769195556,0.9756097197532654,1.0,0.9836065769195556,0.9917355179786682,0.8472222089767456,1.0,0.9172932505607604
5S_rRNA,117,1.0,1.0,1.0,1.0,0.98305082321167,0.9914529919624328,1.0,1.0,1.0,0.921875,1.0,0.9593495726585388,1.0,0.98305082321167,0.9914529919624328,0.8194444179534912,1.0,0.9007633328437804
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,0.9848484992980956,1.0,0.9923664331436156,0.9696969985961914,0.9846153855323792,0.9770992994308472,1.0,0.9846153855323792,0.9922481179237366,0.8125,1.0,0.8965517282485962
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8374999761581421,1.0,0.9115645885467528
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,0.9846153855323792,1.0,0.9922481179237366,1.0,1.0,1.0,0.9846153855323792,1.0,0.9922481179237366,1.0,1.0,1.0,1.0,1.0,1.0,0.7804877758026123,1.0,0.8767123222351074
5S_rRNA,117,0.984375,1.0,0.9921259880065918,1.0,0.9841269850730896,0.9919999837875366,0.984375,1.0,0.9921259880065918,0.984375,1.0,0.9921259880065918,1.0,0.9841269850730896,0.9919999837875366,0.8289473652839661,1.0,0.9064748287200928
16S_rRNA,585,0.9932432174682616,0.967105269432068,0.9800000190734864,1.0,0.8881579041481018,0.9407665729522704,0.9825783967971802,0.9276315569877625,0.9543147087097168,0.9925925731658936,0.8815789222717285,0.9337978959083556,1.0,0.8881579041481018,0.9407665729522704,0.7865168452262878,0.921052634716034,0.8484848141670227
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,0.9836065769195556,0.9917355179786682,0.8026315569877625,1.0,0.8905109167098999
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,0.9836065769195556,0.9917355179786682,0.8243243098258972,1.0,0.9037036895751952
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.792682945728302,1.0,0.884353756904602
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,1.0,1.0,0.9838709831237792,1.0,0.9918699264526368,1.0,0.9836065769195556,0.9917355179786682,0.8243243098258972,1.0,0.9037036895751952
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,0.9696969985961914,0.9846153855323792,0.9770992994308472,1.0,0.9846153855323792,0.9922481179237366,0.8552631735801697,1.0,0.9219858050346376
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.8513513803482056,1.0,0.9197080731391908
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8170731663703918,1.0,0.899328887462616
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8589743375778198,1.0,0.9241378903388976
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8552631735801697,1.0,0.9219858050346376
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8374999761581421,1.0,0.9115645885467528
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8589743375778198,1.0,0.9241378903388976
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8374999761581421,1.0,0.9115645885467528
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8125,1.0,0.8965517282485962
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8589743375778198,1.0,0.9241378903388976
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,1.0,1.0,0.9677419066429138,0.9836065769195556,0.9756097197532654,1.0,0.9836065769195556,0.9917355179786682,0.8472222089767456,1.0,0.9172932505607604
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.807692289352417,1.0,0.8936170339584351
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,0.9848484992980956,1.0,0.9923664331436156,0.9696969985961914,0.9846153855323792,0.9770992994308472,1.0,0.9846153855323792,0.9922481179237366,0.792682945728302,1.0,0.884353756904602
5S_rRNA,117,1.0,1.0,1.0,1.0,0.98305082321167,0.9914529919624328,1.0,1.0,1.0,1.0,0.98305082321167,0.9914529919624328,1.0,0.98305082321167,0.9914529919624328,0.8194444179534912,1.0,0.9007633328437804
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8374999761581421,1.0,0.9115645885467528
5S_rRNA,117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8108108043670654,1.0,0.8955223560333252
5S_rRNA,117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8823529481887817,1.0,0.9375
5S_rRNA,117,0.9552238583564758,0.9846153855323792,0.9696969389915466,0.9696969985961914,0.9846153855323792,0.9770992994308472,0.9552238583564758,0.9846153855323792,0.9696969389915466,0.9696969985961914,0.9846153855323792,0.9770992994308472,0.9696969985961914,0.9846153855323792,0.9770992994308472,0.8205128312110901,0.9846153855323792,0.8951049447059631
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.807692289352417,1.0,0.8936170339584351
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,0.9836065769195556,0.9917355179786682,0.8243243098258972,1.0,0.9037036895751952
5S_rRNA,117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8717948794364929,1.0,0.9315068125724792
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,0.9836065769195556,0.9917355179786682,0.8026315569877625,1.0,0.8905109167098999
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8170731663703918,1.0,0.899328887462616
5S_rRNA,117,0.9677419066429138,1.0,0.9836065173149108,0.9677419066429138,1.0,0.9836065173149108,0.9677419066429138,1.0,0.9836065173149108,0.9677419066429138,1.0,0.9836065173149108,0.9677419066429138,1.0,0.9836065173149108,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.8289473652839661,1.0,0.9064748287200928
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,0.9836065769195556,0.9917355179786682,1.0,0.9836065769195556,0.9917355179786682,1.0,0.9836065769195556,0.9917355179786682,0.8026315569877625,1.0,0.8905109167098999
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.807692289352417,1.0,0.8936170339584351
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.807692289352417,1.0,0.8936170339584351
5S_rRNA,117,0.9846153855323792,1.0,0.9922481179237366,1.0,1.0,1.0,0.9846153855323792,1.0,0.9922481179237366,0.9696969985961914,1.0,0.9846153855323792,1.0,1.0,1.0,0.8205128312110901,1.0,0.9014084935188292
5S_rRNA,117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9428571462631226,1.0,0.9705882668495178,1.0,1.0,1.0,0.824999988079071,1.0,0.904109537601471
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8589743375778198,1.0,0.9241378903388976
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8374999761581421,1.0,0.9115645885467528
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.7875000238418579,1.0,0.881118893623352
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.7976190447807312,1.0,0.887417197227478
5S_rRNA,117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8717948794364929,1.0,0.9315068125724792
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.792682945728302,1.0,0.884353756904602
5S_rRNA,117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.807692289352417,1.0,0.8936170339584351
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8125,1.0,0.8965517282485962
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8461538553237915,1.0,0.9166666865348816
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8374999761581421,1.0,0.9115645885467528
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8589743375778198,1.0,0.9241378903388976
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8552631735801697,1.0,0.9219858050346376
5S_rRNA,117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8717948794364929,1.0,0.9315068125724792
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9824561476707458,0.991150438785553,1.0,1.0,1.0,0.982758641242981,1.0,0.991304337978363,1.0,0.9824561476707458,0.991150438785553,0.75,1.0,0.8571428656578064
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,0.9836065769195556,0.9917355179786682,0.8472222089767456,1.0,0.9172932505607604
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9855072498321532,0.9927007555961608,1.0,1.0,1.0,1.0,0.9855072498321532,0.9927007555961608,1.0,0.9855072498321532,0.9927007555961608,0.8023256063461304,1.0,0.8903226256370544
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.8289473652839661,1.0,0.9064748287200928
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.8289473652839661,1.0,0.9064748287200928
5S_rRNA,117,1.0,1.0,1.0,1.0,0.98305082321167,0.9914529919624328,1.0,0.98305082321167,0.9914529919624328,0.9354838728904724,0.98305082321167,0.9586776494979858,1.0,0.98305082321167,0.9914529919624328,0.7763158082962036,1.0,0.8740741014480591
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8170731663703918,1.0,0.899328887462616
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,0.9836065769195556,0.9917355179786682,0.8026315569877625,1.0,0.8905109167098999
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8374999761581421,1.0,0.9115645885467528
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.807692289352417,1.0,0.8936170339584351
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8170731663703918,1.0,0.899328887462616
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.807692289352417,1.0,0.8936170339584351
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,1.0,1.0,0.9677419066429138,0.9836065769195556,0.9756097197532654,1.0,0.9836065769195556,0.9917355179786682,0.8026315569877625,1.0,0.8905109167098999
5S_rRNA,117,1.0,1.0,1.0,1.0,0.98305082321167,0.9914529919624328,1.0,1.0,1.0,1.0,0.98305082321167,0.9914529919624328,1.0,0.98305082321167,0.9914529919624328,0.8194444179534912,1.0,0.9007633328437804
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7894737124443054,1.0,0.8823529481887817
5S_rRNA,117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.970588207244873,1.0,0.9850746393203736,1.0,1.0,1.0,0.8048780560493469,1.0,0.8918918967247009
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.807692289352417,1.0,0.8936170339584351
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.7976190447807312,1.0,0.887417197227478
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8374999761581421,1.0,0.9115645885467528
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,0.9846153855323792,0.9922481179237366,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.8289473652839661,1.0,0.9064748287200928
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8170731663703918,1.0,0.899328887462616
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9836065769195556,0.9917355179786682,1.0,1.0,1.0,0.9677419066429138,0.9836065769195556,0.9756097197532654,1.0,0.9836065769195556,0.9917355179786682,0.8026315569877625,1.0,0.8905109167098999
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,1.0,1.0,1.0,0.9850746393203736,0.9924812316894532,1.0,0.9850746393203736,0.9924812316894532,0.8374999761581421,1.0,0.9115645885467528
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,0.984375,1.0,0.9921259880065918,1.0,0.9841269850730896,0.9919999837875366,0.807692289352417,1.0,0.8936170339584351
5S_rRNA,117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8947368264198303,1.0,0.944444477558136
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9846153855323792,0.9922481179237366,1.0,1.0,1.0,0.9848484992980956,1.0,0.9923664331436156,1.0,0.9846153855323792,0.9922481179237366,0.8333333134651184,1.0,0.9090909361839294
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9855072498321532,0.9927007555961608,1.0,1.0,1.0,1.0,0.9855072498321532,0.9927007555961608,1.0,0.9855072498321532,0.9927007555961608,0.8214285969734192,1.0,0.9019608497619628
5S_rRNA,117,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,1.0,1.0,1.0,0.9841269850730896,0.9919999837875366,1.0,0.9841269850730896,0.9919999837875366,0.807692289352417,1.0,0.8936170339584351
