lengths CPU CPU,times w/o post-processing CPU CPU,times for only prediction CPU CPU,times w/o conversion CPU CPU,times total CPU CPU
111,0.081957721710205,0.059564733505249,0.1519045829772949,0.1742987155914306
111,0.0822253704071045,0.0595608234405517,0.149640941619873,0.1723064422607421
111,0.0818792819976806,0.0596113204956054,0.1478850841522216,0.1701541423797607
111,0.083487319946289,0.0595971584320068,0.1495980739593506,0.1734893321990966
111,0.0817683219909668,0.0596316814422607,0.1471803188323974,0.1693185329437256
112,0.0979803085327148,0.0760164260864257,0.1650732040405273,0.187038230895996
112,0.0993119716644287,0.0760660171508789,0.166962718963623,0.1902099609375
112,0.0988930702209472,0.0760346412658691,0.1667405605316162,0.1896003246307373
112,0.099477195739746,0.0761663913726806,0.1679007530212402,0.1912126064300537
112,0.0979145050048828,0.0761055469512939,0.167795991897583,0.1896059989929199
112,0.1059995174407959,0.0841320991516113,0.1726780891418457,0.1945467472076416
112,0.0986483573913574,0.075979471206665,0.1647415161132812,0.1874115467071533
112,0.0976593494415283,0.0760663986206054,0.168978214263916,0.1905722618103027
112,0.0973702907562255,0.0761172771453857,0.1647672176361084,0.1860214233398437
112,0.0977406024932861,0.0758930683135986,0.1670690059661865,0.1889176845550537
112,0.0975593566894531,0.075947618484497,0.1659542560577392,0.1875672340393066
112,0.0993842124938964,0.0759611129760742,0.1673305988311767,0.190754747390747
112,0.0983840942382812,0.0758927822113037,0.1657447338104248,0.1882372379302978
112,0.0979838848114013,0.0759783267974853,0.1662155628204345,0.1882222175598144
112,0.0983950614929199,0.0759730815887451,0.1650872230529785,0.1875102519989013
112,0.0985036373138427,0.0759952068328857,0.1657744407653808,0.1882839679718017
112,0.0993632793426513,0.0759459972381591,0.166737699508667,0.190157413482666
112,0.0973788738250732,0.0759078979492187,0.1671992778778076,0.1886714935302734
112,0.0984773159027099,0.076006269454956,0.1650418758392334,0.1875139236450195
112,0.0984616756439209,0.0760040283203125,0.1661295890808105,0.1885883331298828
112,0.0964411735534667,0.0759052753448486,0.1644774913787841,0.1850146770477295
113,0.0991069793701171,0.0759291648864746,0.1689052104949951,0.1920847415924072
113,0.0998077392578125,0.0761684417724609,0.1674737930297851,0.1911141872406005
113,0.0972697734832763,0.076029634475708,0.1667047023773193,0.1879459857940673
113,0.0994179725646972,0.0760756015777587,0.1711880207061767,0.1945317268371582
113,0.0988168716430664,0.0760594367980957,0.1685470104217529,0.1913054943084716
113,0.1000214099884033,0.0760106563568115,0.1681884288787841,0.192200231552124
113,0.0992298126220703,0.076017141342163,0.166346788406372,0.1895605087280273
113,0.0970523834228515,0.0761222839355468,0.1663372993469238,0.1872682571411132
113,0.0992178916931152,0.0760485649108886,0.1700235843658447,0.1931939125061035
113,0.097214126586914,0.075981855392456,0.1662980079650879,0.1875313758850097
113,0.097860050201416,0.0759397983551025,0.1679084777832031,0.189830207824707
113,0.0975465774536132,0.0759305000305175,0.1674766540527343,0.1890937805175781
113,0.1002858638763427,0.0760186195373535,0.1693991661071777,0.1936675071716308
113,0.0988731384277343,0.0759718418121337,0.1682253360748291,0.1911277294158935
113,0.0979164600372314,0.0759878635406494,0.1678531169891357,0.1897828102111816
113,0.0994450569152832,0.0759871959686279,0.1690928936004638,0.1925518989562988
113,0.0997883319854736,0.0760284900665283,0.1679210662841797,0.1916818618774414
113,0.0997531414031982,0.07598557472229,0.1693768501281738,0.1931456089019775
113,0.0987384796142578,0.0759814262390136,0.1681074619293213,0.190865421295166
113,0.0977830410003662,0.0759953498840332,0.1672657489776611,0.1890545845031738
113,0.0989080905914306,0.076057481765747,0.1707215309143066,0.1935734272003174
113,0.0996823787689209,0.0760411739349365,0.1698114871978759,0.1934539794921875
113,0.0975294589996337,0.0760486602783203,0.1674866676330566,0.1889686107635498
113,0.0989338397979736,0.0760056495666503,0.167205810546875,0.190135383605957
113,0.0989105701446533,0.0760546684265136,0.168070650100708,0.1909274578094482
113,0.0989028453826904,0.0759730815887451,0.1688682079315185,0.1917990684509277
114,0.0973500728607177,0.0760555744171142,0.1685211658477783,0.1898169040679931
114,0.0984778404235839,0.0762207984924316,0.1691224575042724,0.1913805961608886
114,0.0974302291870117,0.0759630680084228,0.1693645477294922,0.1908329010009765
114,0.097047996520996,0.0759500503540039,0.1675719261169433,0.188671064376831
114,0.0994411468505859,0.0760428428649902,0.1713823795318603,0.1947817802429199
114,0.1002145767211914,0.0760145187377929,0.170266056060791,0.1944671154022216
114,0.0980786323547363,0.0759389400482177,0.1702239513397216,0.1923646926879882
114,0.0991509914398193,0.0759937763214111,0.1702534675598144,0.1934117794036865
114,0.0996011734008789,0.0760652065277099,0.1697889804840087,0.1933260917663574
114,0.0975341796875,0.0760871887207031,0.1678303718566894,0.1892784595489502
114,0.0993393898010253,0.0760401248931884,0.1735227584838867,0.1968232631683349
114,0.0996375560760498,0.0760151863098144,0.1691149711608886,0.1927385330200195
114,0.0988011837005615,0.0760896682739257,0.1715843677520752,0.1942972183227539
114,0.1006261348724365,0.0760331153869628,0.1702308654785156,0.1948248386383056
114,0.0985334873199463,0.0760872840881347,0.1690102577209472,0.1914577960968017
114,0.0981029510498046,0.0762187957763671,0.1685381889343261,0.1904233932495117
114,0.0982293605804443,0.0760362148284912,0.1695209980010986,0.1917152881622314
114,0.0970875740051269,0.0760011196136474,0.1673908710479736,0.1884785175323486
114,0.0970660209655761,0.0760204792022705,0.1704023361206054,0.191448974609375
114,0.0976234912872314,0.075970458984375,0.1674014568328857,0.1890556812286377
114,0.099775743484497,0.0760298728942871,0.168696641921997,0.1924436092376709
114,0.0996937751770019,0.0760607242584228,0.1693546295166015,0.1929888248443603
114,0.1021737575531005,0.0761507987976074,0.1732114315032959,0.1992355346679687
114,0.0978322029113769,0.0760016441345214,0.1696741580963134,0.1915058612823486
114,0.0985119819641113,0.0760278701782226,0.1712770938873291,0.1937621116638183
114,0.0982195377349853,0.0760632038116455,0.168991470336914,0.1911487579345703
114,0.0978780746459961,0.0760085582733154,0.1691321372985839,0.1910029411315918
114,0.0986558437347412,0.0760869979858398,0.171684455871582,0.1942545413970947
114,0.1005799293518066,0.0761436939239501,0.1712600708007812,0.1956974506378173
114,0.0987623691558838,0.0760293960571289,0.169951057434082,0.1926852226257324
114,0.0982537746429443,0.0760069370269775,0.1691444396972656,0.1913923740386963
114,0.0988027095794677,0.0760076999664306,0.1700244903564453,0.1928205966949462
115,0.0957170963287353,0.0761122226715087,0.1704907894134521,0.1900969982147216
115,0.1003419399261474,0.0762368202209472,0.1731585025787353,0.1972647190093994
115,0.0982776165008545,0.0760729789733886,0.1715059757232666,0.1937115669250488
115,0.0989518642425537,0.0760881423950195,0.1718923568725586,0.1947572231292724
115,0.1005457878112792,0.0761726856231689,0.1763130664825439,0.2006874084472656
115,0.1005067348480224,0.0761096954345703,0.1722739696502685,0.1966722965240478
115,0.0990935802459716,0.0760670661926269,0.1700727462768554,0.1931004047393799
115,0.0995548248291015,0.0762233734130859,0.1730759620666503,0.1964085578918457
115,0.0989314079284668,0.0761263370513916,0.1720518589019775,0.1948579311370849
115,0.0986242771148681,0.0761841297149658,0.1713990688323974,0.193840217590332
115,0.1008358001708984,0.0760816574096679,0.1748859405517578,0.1996412754058837
115,0.0989141941070556,0.0761374950408935,0.1718421459197998,0.1946200847625732
115,0.0995165824890136,0.0760739803314209,0.1719373703002929,0.1953811168670654
115,0.0995013236999511,0.0760840892791748,0.1732471942901611,0.1966654300689697
115,0.1010463237762451,0.0761404037475586,0.1724038124084472,0.1973108768463135
115,0.0988153934478759,0.07614426612854,0.170702314376831,0.1933745861053467
115,0.1003503799438476,0.0761139869689941,0.1736202716827392,0.1978577136993408
115,0.098538589477539,0.0761483669281005,0.1710113048553466,0.193402624130249
115,0.0995778560638427,0.0761637210845947,0.174229097366333,0.1976441383361816
115,0.098119306564331,0.0762560844421386,0.1717905521392822,0.1936547756195068
115,0.099033498764038,0.0761164665222167,0.172292947769165,0.195211124420166
115,0.098741340637207,0.0762217998504638,0.1717958450317382,0.1943165779113769
115,0.100937795639038,0.0762007713317871,0.1719797611236572,0.1967177391052246
115,0.0992494583129882,0.0761721611022949,0.1722919464111328,0.1953702926635742
115,0.1007091045379638,0.0762033939361572,0.1726319313049316,0.1971386432647705
115,0.0999078273773193,0.0761047840118408,0.1721401691436767,0.1959444522857666
115,0.0989781856536865,0.0760971546173095,0.1712807178497314,0.1941627979278564
115,0.0991655349731445,0.0761398792266845,0.1718537330627441,0.1948804855346679
115,0.0988872528076171,0.0761683464050293,0.171215534210205,0.1939354419708251
115,0.0986728191375732,0.076171588897705,0.1705299377441406,0.1930325031280517
115,0.0998114109039306,0.076354169845581,0.1731441020965576,0.1966024875640869
115,0.1004715919494629,0.0761048793792724,0.1733303546905517,0.1976981163024902
115,0.0994951248168945,0.076157522201538,0.1717166900634765,0.1950554847717285
115,0.0969169616699218,0.0760694026947021,0.1725589752197265,0.1934076786041259
115,0.0982648849487304,0.0761858463287353,0.1718069553375244,0.1938873291015625
115,0.0983833312988281,0.0760370731353759,0.1707277297973632,0.1930752277374267
115,0.0990644454956054,0.0761158943176269,0.1728024959564209,0.1957522869110107
115,0.098826789855957,0.0760838031768798,0.1726364135742187,0.1953804492950439
115,0.0991185665130615,0.0761166095733642,0.1714406490325927,0.1944436550140381
115,0.0961313247680664,0.07610764503479,0.1693421840667724,0.1893671035766601
115,0.0982614517211914,0.0761825084686279,0.1715538501739502,0.1936339378356933
115,0.0978297233581542,0.0761302947998046,0.1708680629730224,0.1925687313079834
115,0.0984252452850341,0.0761951446533203,0.170935583114624,0.1931667327880859
115,0.0976396560668945,0.0760745525360107,0.1700231075286865,0.1915893077850342
115,0.0986238956451416,0.076093578338623,0.1714494228363037,0.1939809799194335
115,0.0984787464141845,0.0761134147644043,0.1710810661315918,0.1934475421905517
115,0.0981525897979736,0.0761061191558837,0.1707512855529785,0.192798900604248
115,0.098361587524414,0.0761054992675781,0.1714269638061523,0.1936841964721679
115,0.1008223533630371,0.0760854244232177,0.1726619720458984,0.1974000453948974
115,0.0993925094604492,0.0762461185455322,0.1730464458465576,0.1961939334869384
115,0.1005643844604492,0.0761369228363037,0.173306131362915,0.1977347373962402
115,0.0995091438293457,0.0761661052703857,0.1728110790252685,0.196155309677124
115,0.0983364105224609,0.0760538101196289,0.1705319404602051,0.1928158283233642
115,0.098725938796997,0.0761472702026367,0.171906042098999,0.1944859027862548
115,0.0981400966644287,0.0761448383331298,0.1726806163787841,0.1946771144866943
115,0.0988584995269775,0.0762214660644531,0.1713999271392822,0.1940381050109863
115,0.1001625061035156,0.0761871337890625,0.1723850727081299,0.1963616371154785
115,0.0989009857177734,0.0760795593261718,0.1712698459625244,0.1940924167633056
115,0.0989686489105224,0.0760172843933105,0.1722717761993408,0.1952240943908691
115,0.0988402366638183,0.0761439800262451,0.1721093654632568,0.1948067665100097
115,0.0987679958343505,0.0761253356933593,0.1716724395751953,0.1943161964416503
115,0.1033161640167236,0.0760986328125,0.1757816314697265,0.203000259399414
115,0.0986597061157226,0.0761559009552002,0.1708009719848632,0.1933059215545654
115,0.1013927936553955,0.0761951446533203,0.1753739356994628,0.2005728244781494
115,0.1004761695861816,0.0760595798492431,0.1739315509796142,0.1983491420745849
115,0.0990821361541748,0.0761141300201416,0.1736629486083984,0.1966321945190429
115,0.0985644817352295,0.0760509967803955,0.1708340167999267,0.1933487892150878
115,0.0990537166595459,0.0761565685272216,0.1710110664367675,0.1939093589782715
115,0.0997098922729492,0.0761260032653808,0.1711194038391113,0.1947044372558593
115,0.0984768867492675,0.0761231422424316,0.1704905986785888,0.1928455829620361
115,0.0998133659362792,0.0760287284851074,0.1720449924468994,0.1958308219909668
115,0.0994146347045898,0.0760826110839843,0.173697280883789,0.1970304012298584
115,0.100494909286499,0.0761058330535888,0.1730698108673095,0.1974600315093994
116,0.100651741027832,0.0761289119720459,0.1743752002716064,0.1988992691040039
116,0.099207592010498,0.0761672973632812,0.1735965728759765,0.1966381549835205
116,0.1010009288787841,0.0762083053588867,0.1739139556884765,0.1987076759338379
116,0.0967328548431396,0.0761328220367431,0.1728857040405273,0.1934871196746826
116,0.1002123355865478,0.0762292861938476,0.1723877429962158,0.196372127532959
116,0.100076150894165,0.0761623859405517,0.1749574661254883,0.1988724708557128
116,0.0988731861114502,0.0761834144592285,0.1720298290252685,0.1947206020355224
116,0.0996645450592041,0.07613205909729,0.1734513759613037,0.1969850540161132
116,0.1005898475646972,0.0762214660644531,0.174654483795166,0.1990239143371582
116,0.1005060672760009,0.0760783195495605,0.1744110107421875,0.1988398551940918
116,0.0994463920593261,0.0762834548950195,0.172255802154541,0.1954200267791748
116,0.0993388175964355,0.0761202335357666,0.1741500377655029,0.1973700523376464
116,0.0990566253662109,0.0761765003204345,0.1731814861297607,0.1960627555847168
116,0.0995380401611328,0.0762316226959228,0.1748600482940673,0.1981676578521728
116,0.0985741138458251,0.0761286735534668,0.1713593959808349,0.1938059329986572
116,0.0995858669281005,0.0761996746063232,0.1729226112365722,0.1963100433349609
116,0.1001133441925048,0.0761465549468994,0.1739094734191894,0.1978773593902588
116,0.1004041671752929,0.0761827945709228,0.1745534896850586,0.19877610206604
116,0.09937424659729,0.0761921405792236,0.1742529869079589,0.1974360942840576
116,0.0993650436401367,0.0761652469635009,0.1732999801635742,0.1965009689331054
116,0.0993441104888916,0.076125955581665,0.1739096164703369,0.1971302032470703
116,0.0989686489105224,0.0761562824249267,0.1735978126525879,0.1964113712310791
116,0.100754165649414,0.07616868019104,0.1743063449859619,0.1988929271697998
116,0.0997029304504394,0.0761595726013183,0.1736898422241211,0.1972344875335693
116,0.1006233215332031,0.0761290550231933,0.1744520187377929,0.1989475727081298
116,0.099782371520996,0.0761382579803466,0.1764683246612549,0.2001136302947998
116,0.1005704879760742,0.0761970520019531,0.1750202655792236,0.1993949890136718
116,0.1013277053833007,0.0760834693908691,0.1758392333984375,0.2010847568511962
116,0.0998933792114257,0.0761934757232666,0.1760014057159424,0.1997027397155761
116,0.101674747467041,0.0761322021484375,0.1771150112152099,0.2026588439941406
116,0.0994073867797851,0.0761504173278808,0.175239610671997,0.1984976768493652
116,0.1007877349853515,0.0762401103973388,0.1767321109771728,0.2012817859649658
116,0.0973912715911865,0.0760257720947265,0.1718986988067627,0.1932652473449707
116,0.099986457824707,0.0761149883270263,0.1745707511901855,0.1984433650970459
116,0.0990222930908203,0.076078176498413,0.173462963104248,0.1964082241058349
116,0.1006745815277099,0.0761440753936767,0.1743181228637695,0.1988497734069824
116,0.099710464477539,0.0761125564575195,0.1734776973724365,0.1970767498016357
116,0.1006538867950439,0.0762791156768798,0.1743635654449463,0.1987393379211425
116,0.0986063003540039,0.0761085987091064,0.1735781192779541,0.1960769653320312
116,0.1008210182189941,0.0762067317962646,0.1785701274871826,0.2031856060028076
116,0.1014499187469482,0.0761675834655761,0.1756006240844726,0.2008841037750244
116,0.099000072479248,0.0760429382324218,0.1748465061187744,0.1978046894073486
116,0.1002188682556152,0.0760458946228027,0.1734556674957275,0.1976297855377197
116,0.1003353118896484,0.0761620044708251,0.1736990928649902,0.197873830795288
116,0.0998322963714599,0.0761305332183837,0.1740184307098388,0.1977215766906738
116,0.0993698120117187,0.0760174751281738,0.1752361297607421,0.1985897064208984
116,0.1009904861450195,0.0761082649230957,0.1744139671325683,0.1992975711822509
116,0.1003533363342285,0.0762867927551269,0.1736919403076172,0.19775972366333
116,0.1015836238861083,0.0763552188873291,0.1763882637023925,0.2016180992126464
116,0.0997247219085693,0.0761346340179443,0.1739260196685791,0.1975172042846679
116,0.1002758979797363,0.075995922088623,0.1740218639373779,0.1983035087585449
116,0.1004201412200927,0.0761824607849121,0.1736137866973877,0.1978528499603271
116,0.1007303714752197,0.0760687828063964,0.1742218017578125,0.1988844871520996
116,0.0985058307647705,0.0761708736419677,0.1723755359649658,0.1947115421295166
116,0.1003650188446045,0.0761890411376953,0.1748148918151855,0.1989918708801269
116,0.0997459888458252,0.0760778903961181,0.1739131927490234,0.1975826740264892
116,0.100489330291748,0.0762026786804199,0.1733020305633545,0.1975897312164306
116,0.099151611328125,0.0761393070220947,0.172844123840332,0.1958577156066894
116,0.1004640102386474,0.0760644912719726,0.1748879432678222,0.1992886543273925
116,0.0996253967285156,0.0761547088623046,0.1748409271240234,0.1983128547668457
116,0.1003919124603271,0.0761533737182617,0.1749069213867187,0.1991466045379638
116,0.1003433227539062,0.0760810375213623,0.1740028858184814,0.1982661724090576
116,0.1008828163146972,0.0761531829833984,0.1750680923461914,0.1997988700866699
116,0.1007762432098388,0.0760427951812744,0.1744416236877441,0.1991762638092041
116,0.099416971206665,0.0761188507080078,0.1735177993774414,0.1968177318572998
116,0.1009995460510253,0.0762303352355957,0.1746923923492431,0.1994626045227051
116,0.0988339900970459,0.0761863231658935,0.1739315032958984,0.1965804100036621
116,0.1003679275512695,0.0762024402618408,0.1745187759399414,0.198685359954834
116,0.0990464687347412,0.0761653900146484,0.1753232955932617,0.1982053756713867
116,0.0999208450317382,0.0762412071228027,0.1736419200897216,0.1973228454589843
116,0.1009486675262451,0.0761680126190185,0.1745944499969482,0.1993762016296386
116,0.1002529621124267,0.0761915206909179,0.1744187355041503,0.1984814167022705
116,0.1006839752197265,0.0762225151062011,0.1761053085327148,0.2005681037902832
116,0.1011682510375976,0.0762723445892334,0.1751943111419677,0.2000911712646484
116,0.0985876560211181,0.0762197017669677,0.1738995552062988,0.1962685108184814
116,0.1007265090942382,0.076242971420288,0.1755257129669189,0.2000105857849121
116,0.0996949195861816,0.0761338233947754,0.1727047443389892,0.1962671279907226
116,0.1010056972503662,0.0761632919311523,0.1754663944244384,0.2003100395202636
116,0.0998462200164795,0.076095962524414,0.1749960422515869,0.1987476348876953
116,0.0995305061340332,0.0761023521423339,0.1742076873779297,0.1976371765136718
116,0.100063943862915,0.0762032985687255,0.1739737033843994,0.1978355884552002
116,0.0988001346588134,0.0761236190795898,0.1734547615051269,0.1961323261260986
116,0.1015333652496337,0.0760876655578613,0.1757478237152099,0.2011946678161621
116,0.1003264427185058,0.0762433528900146,0.1733393669128418,0.1974235534667968
116,0.1000998973846435,0.0761244773864746,0.1750309467315673,0.1990077495574951
116,0.1001964569091796,0.076200532913208,0.1746789455413818,0.1986760139465332
116,0.1000192642211914,0.0761695861816406,0.1717964172363281,0.1956473350524902
116,0.1003928661346435,0.0762000083923339,0.1745322704315185,0.1987264156341552
116,0.1002351284027099,0.076161766052246,0.1748304843902587,0.1989050388336181
116,0.101026964187622,0.0761729717254638,0.1741315364837646,0.1989867687225341
116,0.0985198497772216,0.0761421203613281,0.1728237152099609,0.19520263671875
116,0.1006586551666259,0.0761253356933593,0.1752148151397705,0.1997493267059326
116,0.0999446392059326,0.0760591506958007,0.1741628646850586,0.1980494022369384
116,0.0995229721069335,0.0762319087982177,0.1732769966125488,0.1965690612792968
116,0.0992900848388671,0.0761582374572753,0.1727613925933838,0.1958944320678711
116,0.0982787609100341,0.0760764122009277,0.1732665538787841,0.1954716682434082
116,0.1004446506500244,0.0760979175567626,0.1749853134155273,0.1993333339691162
116,0.1014530658721923,0.0761684417724609,0.1739629745483398,0.1992488384246826
116,0.101050853729248,0.0762837886810302,0.1746286869049072,0.199396800994873
116,0.0996222972869873,0.0760881423950195,0.1734493732452392,0.1969848155975341
116,0.1009209632873535,0.0761126041412353,0.1748265266418457,0.1996360301971435
116,0.0995187282562255,0.0761322021484375,0.1748035907745361,0.1981913566589355
116,0.0993428707122802,0.0761543750762939,0.1738374710083007,0.1970272541046142
116,0.1005711078643798,0.0762894630432129,0.1762879371643066,0.2005707263946533
116,0.100119924545288,0.0761117935180664,0.1734183311462402,0.197427749633789
116,0.0997077941894531,0.0760901927947998,0.1740210056304931,0.1976397037506103
116,0.0999445438385009,0.0760876655578613,0.1732329845428467,0.1970909118652343
116,0.1000449180603027,0.0762031555175781,0.1723743438720703,0.1962173461914062
116,0.0998411178588867,0.0761010646820068,0.1738470554351806,0.1975883483886718
116,0.0992366790771484,0.0761404037475586,0.1730331420898437,0.1961305141448974
116,0.1004133701324462,0.0760831832885742,0.1747773647308349,0.1991086483001709
116,0.1000724792480468,0.0761547088623046,0.1753918170928955,0.199310827255249
116,0.0999961376190185,0.07626633644104,0.174204683303833,0.1979374408721924
116,0.0998980522155761,0.0762398242950439,0.1755219936370849,0.1991812705993652
116,0.0993578433990478,0.0761760711669921,0.1748920917510986,0.1980751037597656
116,0.1011026859283447,0.0761074542999267,0.173339319229126,0.1983358860015869
116,0.1002030372619628,0.0761914253234863,0.1745266437530517,0.1985394954681396
116,0.0994013786315917,0.0760303497314453,0.173672342300415,0.197044563293457
116,0.0988446712493896,0.0761394023895263,0.1737911701202392,0.1964975357055664
116,0.1003175735473632,0.0761223316192627,0.1738618373870849,0.198058271408081
116,0.0983214378356933,0.0760280132293701,0.1749208927154541,0.1972154140472412
116,0.0975673675537109,0.0761600494384765,0.1742899417877197,0.1956986427307128
116,0.0994087696075439,0.0761325359344482,0.1735541820526123,0.1968316078186035
117,0.10163254737854,0.0761558055877685,0.1778106212615967,0.2032883644104003
117,0.1001451969146728,0.0761595726013183,0.1749150276184082,0.1989017486572265
117,0.1014768123626708,0.076164436340332,0.1758012294769287,0.2011148452758789
117,0.1007134914398193,0.0761657238006591,0.1753569602966308,0.199906063079834
117,0.1009039402008056,0.0761731624603271,0.176988935470581,0.2017209529876709
117,0.1000059127807617,0.0761748313903808,0.1756736755371093,0.1995059013366699
117,0.1004494190216064,0.0763007164001464,0.1736671924591064,0.1978170394897461
117,0.1007062911987304,0.0761520385742187,0.1758109092712402,0.2003663063049316
117,0.1001774311065673,0.0762116432189941,0.1759963035583496,0.1999632358551025
117,0.0987088203430175,0.0761340618133545,0.1734335422515869,0.1960093975067138
117,0.1007850170135498,0.0762311458587646,0.176709508895874,0.201264476776123
117,0.101237154006958,0.0761814594268798,0.1747736930847168,0.1998304367065429
117,0.1009757041931152,0.0761716842651367,0.1774569988250732,0.2022623538970947
117,0.1015517711639404,0.0762706756591796,0.1763377666473388,0.2016200065612793
117,0.0996611595153808,0.0762001514434814,0.1778450489044189,0.201307201385498
117,0.1003515243530273,0.0761609554290771,0.175532579421997,0.1997259616851806
117,0.099710464477539,0.0762092113494873,0.1748491287231445,0.1983516693115234
117,0.0997828006744384,0.0762410163879394,0.1752530574798584,0.1987959861755371
117,0.1005494117736816,0.0763909339904785,0.1749334812164306,0.1990931034088134
117,0.1003193378448486,0.0762943267822265,0.174598217010498,0.198624324798584
117,0.1014876842498779,0.0762659549713134,0.1768661022186279,0.2020890235900879
117,0.1014177322387695,0.0762609481811523,0.1768443584442138,0.2020022869110107
117,0.0978242874145507,0.0762248039245605,0.172401762008667,0.1940024852752685
117,0.1009947299957275,0.0761835098266601,0.1755280017852783,0.2003404140472412
117,0.0994814395904541,0.076279592514038,0.1749018192291259,0.19810471534729
117,0.1013175964355468,0.0761918067932128,0.1745159149169922,0.1996430873870849
117,0.1012067317962646,0.0762393474578857,0.1777175903320312,0.2026866436004638
117,0.1004397392272949,0.0762572288513183,0.1751416683197021,0.1993253707885742
117,0.1000110626220703,0.0762453079223632,0.1745430469512939,0.1983098983764648
117,0.1007705211639404,0.0762842655181884,0.1749714374542236,0.1994587421417236
117,0.0989786148071289,0.0761808395385742,0.1736219882965088,0.1964208602905273
117,0.0998867034912109,0.0762047290802001,0.1742012500762939,0.1978842735290527
117,0.100130558013916,0.0761756896972656,0.1749329566955566,0.1988890171051025
117,0.102247142791748,0.0761686325073242,0.1793698787689209,0.2054496765136718
117,0.0990746021270752,0.0761459827423095,0.1768975734710693,0.1998274326324463
117,0.1005976676940918,0.0762138366699218,0.1749115943908691,0.1992965698242187
117,0.0986773490905761,0.0761432647705078,0.1734536170959472,0.1959888935089111
117,0.0998857498168945,0.0761720657348632,0.1758984565734863,0.1996133804321289
117,0.1001449108123779,0.0761783599853515,0.1763195991516113,0.2002872467041015
117,0.099286937713623,0.0762339115142822,0.1752353191375732,0.1982892990112304
117,0.1025416851043701,0.0762860298156738,0.1788068294525146,0.2050637722015381
117,0.0999824047088623,0.0762078762054443,0.1741711139678955,0.1979469299316406
117,0.1005903244018554,0.0761502742767334,0.1752957820892334,0.199737024307251
117,0.098951768875122,0.0762401103973388,0.1739106178283691,0.1966235637664795
117,0.0994449615478515,0.0761656284332275,0.1757241249084472,0.1990048408508301
117,0.1010392189025879,0.0762160778045654,0.1765322685241699,0.2013565063476562
117,0.1010272502899169,0.0761337280273437,0.1763845443725586,0.2012791633605957
117,0.0995810508728027,0.0761517524719238,0.1746558666229248,0.1980863571166992
117,0.1005501270294189,0.0761950016021728,0.1751847267150879,0.1995409965515136
117,0.1006339073181152,0.0761588096618652,0.1754431247711181,0.1999193668365478
117,0.1009395599365234,0.0762104034423828,0.1755896091461181,0.2003200531005859
117,0.0995210170745849,0.0761608600616455,0.1737631797790527,0.1971243858337402
117,0.1003067970275879,0.0761883735656738,0.1756214618682861,0.1997410774230957
117,0.1016053676605224,0.0762001037597656,0.177296495437622,0.2027028083801269
117,0.1010141372680664,0.0761970043182373,0.1745906829833984,0.1994089603424072
117,0.1006060123443603,0.0762144565582275,0.1738814353942871,0.1982740879058838
117,0.100422716140747,0.0761734962463378,0.1760725021362304,0.2003230571746826
117,0.0989943504333496,0.0761748313903808,0.1739015579223632,0.196722412109375
117,0.0983891010284423,0.0761943340301513,0.1736575126647949,0.1958535671234131
117,0.1018521308898925,0.0762316703796386,0.1761385917663574,0.2017604351043701
117,0.100702428817749,0.0761525154113769,0.1786105155944824,0.20316162109375
117,0.1001918792724609,0.0760758399963379,0.1744441032409668,0.1985613346099853
117,0.1015783786773681,0.0761059761047363,0.178067398071289,0.2035410404205322
117,0.1011025428771972,0.0761243820190429,0.1759945392608642,0.200973892211914
117,0.1012537479400634,0.0762321472167968,0.1768778800964355,0.2019004821777343
117,0.1001267433166503,0.0760707378387451,0.1772142887115478,0.2012713432312011
117,0.0997865200042724,0.0760548591613769,0.176280403137207,0.200013256072998
117,0.0992634296417236,0.0762862682342529,0.1734877109527587,0.196466064453125
117,0.1008849143981933,0.0762184619903564,0.1764497280120849,0.2011178016662597
117,0.0995333194732666,0.0762101173400879,0.1747316837310791,0.1980561256408691
117,0.0993360996246337,0.0762270450592041,0.1744063854217529,0.1975164413452148
117,0.0997056484222412,0.0761157989501953,0.1751760005950927,0.1987671375274658
117,0.101041841506958,0.0763208866119384,0.1761141777038574,0.2008362770080566
117,0.0998515129089355,0.076214599609375,0.1740885734558105,0.1977264881134033
117,0.0999288558959961,0.0761359214782714,0.1748125076293945,0.1986066818237304
117,0.1001534938812255,0.0761357307434082,0.175496768951416,0.1995156764984131
117,0.1016731262207031,0.0763074398040771,0.1750044345855713,0.2003712654113769
117,0.1009069442749023,0.0763031005859375,0.1755312919616699,0.2001362800598144
117,0.1006809711456298,0.0761885166168212,0.1757680892944336,0.2002617359161377
117,0.1006927967071533,0.0762164592742919,0.1783014774322509,0.2027790546417236
117,0.1000972747802734,0.0762464523315429,0.1756702899932861,0.1995222091674804
117,0.1011446475982666,0.0761469364166259,0.1750923156738281,0.2000911712646484
117,0.1001630306243896,0.0761944770812988,0.1751632213592529,0.1991331577301025
117,0.100724172592163,0.0761529922485351,0.1753646850585937,0.1999368667602539
117,0.1008922576904296,0.0762279987335205,0.1772902965545654,0.2019558906555175
117,0.1012269020080566,0.0761976718902587,0.1757347106933593,0.2007649421691894
117,0.1005718231201171,0.0761896133422851,0.175634479522705,0.2000178337097168
117,0.100499677658081,0.0761799335479736,0.1749837398529052,0.1993047714233398
117,0.0983521461486816,0.0762167930603027,0.173366355895996,0.1955030918121338
117,0.1009841918945312,0.0761859893798828,0.1751463413238525,0.1999456882476806
