lengths,times w/o post-processing,times for only prediction,times w/o conversion,times total
90,0.04946017265319824,0.049001455307006836,0.09056353569030762,0.09102368354797363
90,0.04906868934631348,0.048618316650390625,0.09053301811218262,0.09098482131958008
90,0.04951167106628418,0.04905366897583008,0.08977675437927246,0.09023594856262207
90,0.04839015007019043,0.04789137840270996,0.09116363525390625,0.09166407585144043
90,0.04837918281555176,0.04791069030761719,0.08939981460571289,0.08986997604370117
91,0.04877161979675293,0.04830312728881836,0.09211444854736328,0.09258437156677246
91,0.048923492431640625,0.04846835136413574,0.09043645858764648,0.09089279174804688
91,0.05032515525817871,0.04985451698303223,0.09225344657897949,0.09272527694702148
91,0.0499727725982666,0.04950571060180664,0.0927577018737793,0.09322619438171387
91,0.0502169132232666,0.049756526947021484,0.09224414825439453,0.09270620346069336
91,0.05003499984741211,0.04956507682800293,0.09243488311767578,0.09290623664855957
91,0.05060100555419922,0.05014228820800781,0.09261393547058105,0.09307408332824707
92,0.04982328414916992,0.049367666244506836,0.09289240837097168,0.09334993362426758
92,0.050769805908203125,0.050293684005737305,0.09370946884155273,0.09418702125549316
92,0.04918193817138672,0.04872536659240723,0.09260869026184082,0.09306669235229492
92,0.04912757873535156,0.048659324645996094,0.09271478652954102,0.0931847095489502
93,0.04988384246826172,0.049391984939575195,0.09499001502990723,0.09548306465148926
93,0.0492863655090332,0.048743247985839844,0.09621119499206543,0.0967557430267334
93,0.04990792274475098,0.049437761306762695,0.09432601928710938,0.09479784965515137
93,0.04897046089172363,0.04850411415100098,0.09351062774658203,0.0939784049987793
93,0.04991579055786133,0.04943990707397461,0.09352993965148926,0.09400701522827148
93,0.0498199462890625,0.0493474006652832,0.09303808212280273,0.09351181983947754
93,0.04838752746582031,0.047924041748046875,0.09289193153381348,0.09335708618164062
93,0.04982113838195801,0.04933786392211914,0.09466767311096191,0.09515261650085449
95,0.050795793533325195,0.05027961730957031,0.0971994400024414,0.09771728515625
101,0.07170724868774414,0.07108163833618164,0.1291656494140625,0.1297931671142578
103,0.06419563293457031,0.06355166435241699,0.12412405014038086,0.12476944923400879
103,0.06617188453674316,0.06557559967041016,0.12283754348754883,0.12343573570251465
106,0.08058452606201172,0.07994484901428223,0.14249014854431152,0.14313149452209473
106,0.06605243682861328,0.0654456615447998,0.1289529800415039,0.129561185836792
107,0.06578254699707031,0.06517744064331055,0.13065767288208008,0.13126444816589355
107,0.06730937957763672,0.06671500205993652,0.1309678554534912,0.13156390190124512
107,0.06462240219116211,0.0640418529510498,0.12624788284301758,0.1268298625946045
108,0.06636548042297363,0.06578421592712402,0.12897658348083496,0.12955927848815918
108,0.0655825138092041,0.06499004364013672,0.13085079193115234,0.13144445419311523
108,0.06336665153503418,0.06278157234191895,0.12483859062194824,0.12542510032653809
109,0.06649589538574219,0.06590008735656738,0.13186264038085938,0.132460355758667
109,0.06490421295166016,0.06430912017822266,0.129960298538208,0.13055658340454102
109,0.06554985046386719,0.06494259834289551,0.13060522079467773,0.13121366500854492
109,0.06422662734985352,0.06363677978515625,0.12929677963256836,0.12988829612731934
109,0.06403636932373047,0.06343483924865723,0.13061785697937012,0.13122105598449707
109,0.06462931632995605,0.0640265941619873,0.12895417213439941,0.12955832481384277
109,0.0641329288482666,0.06352901458740234,0.12826323509216309,0.12886834144592285
109,0.06522655487060547,0.0646207332611084,0.13163280487060547,0.13224053382873535
110,0.06339240074157715,0.0627756118774414,0.12918829917907715,0.1298062801361084
110,0.06633353233337402,0.06564784049987793,0.1324453353881836,0.1331319808959961
110,0.0644521713256836,0.06383395195007324,0.13025903701782227,0.13087868690490723
110,0.06313014030456543,0.0625298023223877,0.12873625755310059,0.12933826446533203
110,0.06334042549133301,0.06274271011352539,0.12739038467407227,0.1279895305633545
110,0.0641324520111084,0.0635223388671875,0.12993764877319336,0.13054966926574707
110,0.06352877616882324,0.06292438507080078,0.1284475326538086,0.12905383110046387
110,0.06308317184448242,0.06250834465026855,0.12897372245788574,0.12955045700073242
110,0.06351780891418457,0.06292557716369629,0.13057494163513184,0.13116860389709473
110,0.06439065933227539,0.06378674507141113,0.13231515884399414,0.132920503616333
110,0.06456208229064941,0.06395673751831055,0.1300668716430664,0.13067340850830078
110,0.06374144554138184,0.06313347816467285,0.12907767295837402,0.12968730926513672
110,0.0652165412902832,0.06461811065673828,0.1311655044555664,0.13176584243774414
110,0.06441926956176758,0.06380891799926758,0.13139796257019043,0.13200926780700684
110,0.06315469741821289,0.06253576278686523,0.12830233573913574,0.1289224624633789
110,0.06625032424926758,0.06564188003540039,0.1334223747253418,0.1340322494506836
110,0.06368565559387207,0.06308150291442871,0.12870311737060547,0.12930870056152344
110,0.0633089542388916,0.06270098686218262,0.13060951232910156,0.13121867179870605
110,0.06507730484008789,0.06446146965026855,0.1325678825378418,0.13318514823913574
111,0.06504440307617188,0.06443619728088379,0.13223052024841309,0.13284063339233398
111,0.06343221664428711,0.06282377243041992,0.12795615196228027,0.12856602668762207
111,0.0646822452545166,0.06404614448547363,0.13089323043823242,0.1315310001373291
111,0.06406903266906738,0.0634462833404541,0.13148164749145508,0.13210558891296387
111,0.06382417678833008,0.06318283081054688,0.1294257640838623,0.13006830215454102
111,0.06363630294799805,0.06301522254943848,0.1306140422821045,0.13123655319213867
111,0.06421804428100586,0.06360077857971191,0.13136029243469238,0.13197922706604004
111,0.06419730186462402,0.06357669830322266,0.13132190704345703,0.1319441795349121
111,0.06467604637145996,0.06405830383300781,0.13210058212280273,0.1327202320098877
111,0.06432628631591797,0.06372523307800293,0.13230443000793457,0.13290667533874512
111,0.06369447708129883,0.0630955696105957,0.13190531730651855,0.1325056552886963
111,0.06436944007873535,0.06374835968017578,0.13468265533447266,0.13530492782592773
111,0.06368374824523926,0.06307172775268555,0.13051056861877441,0.13112378120422363
111,0.06489825248718262,0.06427621841430664,0.13080239295959473,0.1314253807067871
111,0.06493282318115234,0.06430840492248535,0.13335537910461426,0.13398122787475586
111,0.06441569328308105,0.0637969970703125,0.1322615146636963,0.13288164138793945
111,0.06506729125976562,0.06444144248962402,0.13328099250793457,0.13390827178955078
111,0.0639801025390625,0.06337404251098633,0.1311495304107666,0.13175678253173828
111,0.06431794166564941,0.06368756294250488,0.13052725791931152,0.13115978240966797
111,0.06393313407897949,0.06331443786621094,0.13182330131530762,0.13244342803955078
111,0.06450557708740234,0.06388568878173828,0.12972784042358398,0.13034915924072266
112,0.08072376251220703,0.08002686500549316,0.14855599403381348,0.14925479888916016
112,0.0824270248413086,0.0817117691040039,0.15009117126464844,0.15080761909484863
112,0.08182287216186523,0.08112692832946777,0.149644136428833,0.15034127235412598
112,0.0798959732055664,0.07920503616333008,0.1488637924194336,0.14955615997314453
112,0.08100056648254395,0.08029747009277344,0.14920568466186523,0.14990997314453125
112,0.09882187843322754,0.09818148612976074,0.16725659370422363,0.16789817810058594
112,0.08369731903076172,0.08299660682678223,0.15094590187072754,0.15164804458618164
112,0.08135032653808594,0.08066105842590332,0.15072178840637207,0.1514124870300293
112,0.08423185348510742,0.08350682258605957,0.1553339958190918,0.15606069564819336
112,0.08270597457885742,0.0820004940032959,0.1524815559387207,0.15318870544433594
112,0.08299612998962402,0.08228349685668945,0.15416693687438965,0.15488147735595703
112,0.08489418029785156,0.08417606353759766,0.15501713752746582,0.15573740005493164
112,0.0799250602722168,0.07922029495239258,0.14637970924377441,0.14708662033081055
112,0.08376526832580566,0.08305692672729492,0.15269875526428223,0.15340852737426758
112,0.08282780647277832,0.08213639259338379,0.15125536918640137,0.1519484519958496
112,0.08381032943725586,0.08311295509338379,0.1539006233215332,0.15459942817687988
112,0.08383536338806152,0.08311796188354492,0.15471935272216797,0.15543866157531738
112,0.08259463310241699,0.08189535140991211,0.15282058715820312,0.15352177619934082
112,0.08235931396484375,0.08165287971496582,0.1517488956451416,0.15245676040649414
112,0.08266067504882812,0.08194565773010254,0.15211153030395508,0.15282821655273438
112,0.08210611343383789,0.08139777183532715,0.150526762008667,0.15123653411865234
113,0.08301305770874023,0.08228754997253418,0.15454578399658203,0.1552727222442627
113,0.08385753631591797,0.08313155174255371,0.15334534645080566,0.15407299995422363
113,0.08371996879577637,0.08301234245300293,0.15413475036621094,0.1548459529876709
113,0.08164811134338379,0.08092427253723145,0.15234684944152832,0.15307259559631348
113,0.08176589012145996,0.0810701847076416,0.15059399604797363,0.1512908935546875
113,0.08319830894470215,0.08248114585876465,0.15217161178588867,0.15289020538330078
113,0.08283209800720215,0.08211708068847656,0.15297389030456543,0.15368986129760742
113,0.08384561538696289,0.08311700820922852,0.15308809280395508,0.15381836891174316
113,0.08289432525634766,0.08218145370483398,0.15433716773986816,0.15505170822143555
113,0.08044147491455078,0.07972908020019531,0.15020990371704102,0.150923490524292
113,0.0809473991394043,0.08024048805236816,0.15063977241516113,0.15134859085083008
113,0.08211684226989746,0.08139777183532715,0.15279579162597656,0.15351653099060059
113,0.08190131187438965,0.08118438720703125,0.15043926239013672,0.15115761756896973
113,0.08378362655639648,0.08307385444641113,0.15444660186767578,0.15515756607055664
113,0.08087539672851562,0.08017683029174805,0.1491684913635254,0.14986848831176758
113,0.08309388160705566,0.08237266540527344,0.1554431915283203,0.15616631507873535
113,0.0814218521118164,0.08068656921386719,0.14886236190795898,0.1495988368988037
113,0.08156991004943848,0.08085894584655762,0.15202999114990234,0.15274286270141602
113,0.0822288990020752,0.08151435852050781,0.15067672729492188,0.15139317512512207
113,0.08220028877258301,0.08148026466369629,0.1509709358215332,0.15169167518615723
113,0.08307218551635742,0.08235526084899902,0.15422296524047852,0.15494155883789062
113,0.08274412155151367,0.08201265335083008,0.1527423858642578,0.15347504615783691
113,0.08065533638000488,0.0799560546875,0.14898920059204102,0.1496901512145996
113,0.08280110359191895,0.08208274841308594,0.1518876552581787,0.15260744094848633
113,0.08045601844787598,0.07974815368652344,0.1486830711364746,0.14939212799072266
113,0.08099198341369629,0.08027386665344238,0.15363049507141113,0.15435028076171875
114,0.08276867866516113,0.08205389976501465,0.15516448020935059,0.15588092803955078
114,0.0837407112121582,0.08298492431640625,0.15518975257873535,0.15594720840454102
114,0.08346414566040039,0.08272743225097656,0.1556539535522461,0.15639281272888184
114,0.08575868606567383,0.08498978614807129,0.15793418884277344,0.1587049961090088
114,0.08325481414794922,0.08253264427185059,0.15670561790466309,0.15742921829223633
114,0.08368587493896484,0.08295226097106934,0.15457773208618164,0.15531301498413086
114,0.08309364318847656,0.08231139183044434,0.15538740158081055,0.15617108345031738
114,0.08476567268371582,0.08403301239013672,0.15749359130859375,0.15822744369506836
114,0.08653712272644043,0.08581113815307617,0.16035938262939453,0.1610872745513916
114,0.08263587951660156,0.08190417289733887,0.15407252311706543,0.15480566024780273
114,0.08257913589477539,0.0818631649017334,0.15598297119140625,0.15670061111450195
114,0.0825648307800293,0.08182859420776367,0.1542680263519287,0.15500569343566895
114,0.08431267738342285,0.08356857299804688,0.15733575820922852,0.1580817699432373
114,0.08336639404296875,0.08263826370239258,0.15569639205932617,0.15642666816711426
114,0.08521270751953125,0.08448147773742676,0.15732979774475098,0.15806293487548828
114,0.08304762840270996,0.08231878280639648,0.15471839904785156,0.15544915199279785
114,0.08280324935913086,0.08205914497375488,0.1546192169189453,0.155364990234375
114,0.08639121055603027,0.08562636375427246,0.15766191482543945,0.15842843055725098
114,0.08468198776245117,0.08395528793334961,0.16228675842285156,0.16301584243774414
114,0.08264803886413574,0.08191704750061035,0.15659260749816895,0.15732479095458984
114,0.08268284797668457,0.08195948600769043,0.15282368659973145,0.1535491943359375
114,0.08233475685119629,0.08160161972045898,0.1533355712890625,0.1540699005126953
114,0.08364152908325195,0.08291912078857422,0.15456724166870117,0.15529108047485352
114,0.08400845527648926,0.08326220512390137,0.15555334091186523,0.15630102157592773
114,0.08449530601501465,0.08376049995422363,0.15845942497253418,0.1591958999633789
114,0.08215880393981934,0.08142328262329102,0.1540677547454834,0.15480494499206543
114,0.08353781700134277,0.08279943466186523,0.15604472160339355,0.1567845344543457
114,0.08401727676391602,0.08330416679382324,0.15493392944335938,0.15564846992492676
114,0.08393287658691406,0.08320975303649902,0.157545804977417,0.15827083587646484
114,0.08334541320800781,0.08262324333190918,0.15474677085876465,0.1554703712463379
114,0.08285307884216309,0.08212471008300781,0.15404582023620605,0.15477538108825684
114,0.08286833763122559,0.0821373462677002,0.15367627143859863,0.15440917015075684
115,0.08372759819030762,0.08300399780273438,0.15797996520996094,0.1587049961090088
115,0.08271360397338867,0.08199191093444824,0.15636658668518066,0.1570894718170166
115,0.08257174491882324,0.08185791969299316,0.15693163871765137,0.15764737129211426
115,0.08376240730285645,0.08305668830871582,0.1563868522644043,0.15709424018859863
115,0.08400535583496094,0.0832815170288086,0.15887951850891113,0.1596050262451172
115,0.08103823661804199,0.08033061027526855,0.1536552906036377,0.15436434745788574
115,0.08237266540527344,0.0816493034362793,0.1538097858428955,0.15453505516052246
115,0.08187317848205566,0.08115386962890625,0.15403413772583008,0.1547553539276123
115,0.08113598823547363,0.08039736747741699,0.15250229835510254,0.153242826461792
115,0.08121562004089355,0.08050060272216797,0.15026187896728516,0.15097832679748535
115,0.08176231384277344,0.08104419708251953,0.15665102005004883,0.15737080574035645
115,0.08077716827392578,0.08005166053771973,0.15076041221618652,0.15148711204528809
115,0.08155536651611328,0.08084750175476074,0.15314054489135742,0.15384984016418457
115,0.08188891410827637,0.08116888999938965,0.1534442901611328,0.15416598320007324
115,0.08130860328674316,0.08060979843139648,0.15261030197143555,0.15331053733825684
115,0.08087587356567383,0.0801689624786377,0.15156126022338867,0.15226960182189941
115,0.08275532722473145,0.0820307731628418,0.1554856300354004,0.15621185302734375
115,0.0832369327545166,0.08250308036804199,0.15599656105041504,0.15673160552978516
115,0.08148455619812012,0.08076262474060059,0.15413212776184082,0.15485572814941406
115,0.08197641372680664,0.08127641677856445,0.15491533279418945,0.15561652183532715
115,0.08243775367736816,0.08172130584716797,0.15686607360839844,0.15758442878723145
115,0.08326506614685059,0.08253097534179688,0.1563100814819336,0.15704560279846191
115,0.08528947830200195,0.08455753326416016,0.16292023658752441,0.16365361213684082
115,0.08605265617370605,0.08530473709106445,0.1584913730621338,0.1592409610748291
115,0.08631634712219238,0.08557438850402832,0.16432762145996094,0.1650714874267578
115,0.08458089828491211,0.08384895324707031,0.15902042388916016,0.15975451469421387
115,0.08557724952697754,0.08484649658203125,0.15764951705932617,0.15838217735290527
115,0.08430933952331543,0.08359622955322266,0.1578359603881836,0.15855097770690918
115,0.08152508735656738,0.08082056045532227,0.1535782814025879,0.15428471565246582
115,0.08517909049987793,0.08447051048278809,0.1599571704864502,0.16066765785217285
115,0.08370804786682129,0.08297848701477051,0.1570143699645996,0.1577455997467041
115,0.08385467529296875,0.08315229415893555,0.15777230262756348,0.1584765911102295
115,0.07951188087463379,0.07886314392089844,0.15341639518737793,0.154066801071167
115,0.08121323585510254,0.0805044174194336,0.15387535095214844,0.1545860767364502
115,0.08220291137695312,0.08148789405822754,0.1545886993408203,0.1553049087524414
115,0.08049678802490234,0.07978963851928711,0.15196514129638672,0.15267419815063477
115,0.08052468299865723,0.07982540130615234,0.15137934684753418,0.15208029747009277
115,0.08269095420837402,0.08196783065795898,0.15854358673095703,0.15926837921142578
115,0.0827627182006836,0.0820455551147461,0.15578770637512207,0.15650582313537598
115,0.08257603645324707,0.08185482025146484,0.1559159755706787,0.15663862228393555
115,0.08238077163696289,0.08164668083190918,0.15574407577514648,0.1564803123474121
115,0.08504915237426758,0.08434510231018066,0.15816593170166016,0.15887165069580078
115,0.08435559272766113,0.08362841606140137,0.1565418243408203,0.15727019309997559
115,0.08374762535095215,0.08304452896118164,0.15871191024780273,0.15941643714904785
115,0.08316206932067871,0.08244609832763672,0.15582680702209473,0.15654468536376953
115,0.08376789093017578,0.08303380012512207,0.15561223030090332,0.15634799003601074
115,0.08445119857788086,0.08370614051818848,0.15860962867736816,0.15935635566711426
115,0.08294320106506348,0.08223867416381836,0.15587544441223145,0.15658164024353027
115,0.0833580493927002,0.08264327049255371,0.15500283241271973,0.15571951866149902
115,0.08249711990356445,0.08177375793457031,0.15548300743103027,0.15620779991149902
115,0.08183455467224121,0.08112287521362305,0.15212106704711914,0.15283417701721191
115,0.08011412620544434,0.07940340042114258,0.15105032920837402,0.1517624855041504
115,0.07967710494995117,0.07896304130554199,0.1503925323486328,0.1511077880859375
115,0.08205604553222656,0.08134055137634277,0.1532137393951416,0.1539304256439209
115,0.08126306533813477,0.08055806159973145,0.15433835983276367,0.1550443172454834
115,0.08154702186584473,0.08083343505859375,0.15343761444091797,0.15415263175964355
115,0.08101201057434082,0.08030533790588379,0.15088415145874023,0.15159249305725098
115,0.08176708221435547,0.08105349540710449,0.152329683303833,0.1530447006225586
115,0.08075141906738281,0.08003854751586914,0.15325450897216797,0.15396928787231445
115,0.0803978443145752,0.07968497276306152,0.15405559539794922,0.1547703742980957
115,0.08071088790893555,0.07999348640441895,0.15187931060791016,0.15259838104248047
115,0.08139491081237793,0.08066201210021973,0.15602445602416992,0.15675902366638184
115,0.08107733726501465,0.08037519454956055,0.1513683795928955,0.15207242965698242
115,0.08156800270080566,0.08084535598754883,0.15342974662780762,0.15415406227111816
115,0.08129453659057617,0.08058714866638184,0.15114235877990723,0.15185165405273438
115,0.08090925216674805,0.08022260665893555,0.15384864807128906,0.15453648567199707
115,0.08154797554016113,0.08082342147827148,0.15155410766601562,0.15228033065795898
115,0.08130455017089844,0.08059191703796387,0.15106487274169922,0.1517791748046875
115,0.08192682266235352,0.08121085166931152,0.15414142608642578,0.15485906600952148
115,0.08222794532775879,0.08150792121887207,0.1556529998779297,0.15637445449829102
115,0.08411145210266113,0.08338356018066406,0.1591494083404541,0.15987920761108398
115,0.08274364471435547,0.08202052116394043,0.15814447402954102,0.15886902809143066
115,0.0830233097076416,0.08231163024902344,0.15690112113952637,0.15761446952819824
116,0.080352783203125,0.07958865165710449,0.15161585807800293,0.15238142013549805
116,0.08258843421936035,0.08184456825256348,0.1570451259613037,0.1577901840209961
116,0.08332490921020508,0.08258366584777832,0.15916848182678223,0.1599116325378418
116,0.08442425727844238,0.08367729187011719,0.16016650199890137,0.16091513633728027
116,0.0804281234741211,0.07967686653137207,0.1513504981994629,0.15210318565368652
116,0.08101248741149902,0.08025836944580078,0.1548614501953125,0.15561723709106445
116,0.08387541770935059,0.08310270309448242,0.15687322616577148,0.15764760971069336
116,0.08361220359802246,0.08285188674926758,0.15796995162963867,0.15873241424560547
116,0.08028602600097656,0.07957077026367188,0.1545872688293457,0.1553041934967041
116,0.08356642723083496,0.08282804489135742,0.16018152236938477,0.16092205047607422
116,0.08172845840454102,0.08095860481262207,0.15491223335266113,0.1556839942932129
116,0.08291912078857422,0.0821695327758789,0.15652227401733398,0.157273530960083
116,0.08278632164001465,0.08203458786010742,0.15436506271362305,0.15511822700500488
116,0.08125710487365723,0.08051276206970215,0.15650653839111328,0.15725326538085938
116,0.08303213119506836,0.08226442337036133,0.1581132411956787,0.15888261795043945
116,0.08385419845581055,0.08309507369995117,0.15817856788635254,0.15893983840942383
116,0.08269596099853516,0.08202815055847168,0.1572427749633789,0.157912015914917
116,0.08276104927062988,0.08200669288635254,0.15729141235351562,0.15804696083068848
116,0.08212852478027344,0.08138084411621094,0.15776562690734863,0.15851521492004395
116,0.08241748809814453,0.08168840408325195,0.1553633213043213,0.15609359741210938
116,0.08248114585876465,0.08174943923950195,0.15755796432495117,0.15829157829284668
116,0.08267879486083984,0.0819394588470459,0.15714001655578613,0.1578807830810547
116,0.0825648307800293,0.08183431625366211,0.16109657287597656,0.16182875633239746
116,0.0864114761352539,0.08564019203186035,0.160599946975708,0.16137290000915527
116,0.08525323867797852,0.08452510833740234,0.15892791748046875,0.15966176986694336
116,0.08270573616027832,0.08192873001098633,0.16103482246398926,0.16181349754333496
116,0.08341693878173828,0.08269047737121582,0.1602928638458252,0.16102075576782227
116,0.08426570892333984,0.08352279663085938,0.16053438186645508,0.16127872467041016
116,0.08382463455200195,0.08308696746826172,0.1595468521118164,0.16028618812561035
116,0.0836184024810791,0.08286595344543457,0.1596207618713379,0.16037535667419434
116,0.0840752124786377,0.08333563804626465,0.16049528121948242,0.16123628616333008
116,0.08339452743530273,0.08264994621276855,0.1587810516357422,0.15952706336975098
116,0.08447575569152832,0.08371734619140625,0.16050219535827637,0.16126251220703125
116,0.08224654197692871,0.08149290084838867,0.15730667114257812,0.15806150436401367
116,0.08324432373046875,0.08248543739318848,0.1581261157989502,0.15888667106628418
116,0.08166861534118652,0.0809316635131836,0.15435290336608887,0.1550912857055664
116,0.08051204681396484,0.07976627349853516,0.15327954292297363,0.15402674674987793
116,0.08187460899353027,0.0811305046081543,0.1579887866973877,0.15873456001281738
116,0.08217954635620117,0.0814366340637207,0.15520119667053223,0.1559457778930664
116,0.08189582824707031,0.08115434646606445,0.1590404510498047,0.15978360176086426
116,0.08245730400085449,0.08172202110290527,0.15943574905395508,0.160172700881958
116,0.08383798599243164,0.08309054374694824,0.158644437789917,0.1593945026397705
116,0.08331751823425293,0.08258867263793945,0.15686583518981934,0.15759634971618652
116,0.08203577995300293,0.0812997817993164,0.15639948844909668,0.15713739395141602
116,0.08099222183227539,0.08024859428405762,0.15491795539855957,0.15566372871398926
116,0.08119082450866699,0.08044981956481934,0.15656232833862305,0.1573047637939453
116,0.08038902282714844,0.07964920997619629,0.15433645248413086,0.15507769584655762
116,0.08232951164245605,0.0815887451171875,0.15676093101501465,0.1575031280517578
116,0.08286046981811523,0.08210110664367676,0.15850138664245605,0.15926218032836914
116,0.08505535125732422,0.08431172370910645,0.15954303741455078,0.16028857231140137
116,0.08380246162414551,0.08306503295898438,0.15891647338867188,0.15965580940246582
116,0.08454227447509766,0.08378434181213379,0.15922021865844727,0.15997958183288574
116,0.08187675476074219,0.0811314582824707,0.1585712432861328,0.159318208694458
116,0.08407330513000488,0.0833139419555664,0.15902423858642578,0.15978598594665527
116,0.08277344703674316,0.08201479911804199,0.1561737060546875,0.15693354606628418
116,0.08255982398986816,0.08182644844055176,0.1565415859222412,0.15727686882019043
116,0.08205032348632812,0.08130431175231934,0.15874743461608887,0.15949463844299316
116,0.08333468437194824,0.0824739933013916,0.15812969207763672,0.15899181365966797
116,0.0837249755859375,0.08297371864318848,0.1594986915588379,0.16025114059448242
116,0.08278107643127441,0.08203625679016113,0.15733933448791504,0.15808582305908203
116,0.08351898193359375,0.08277440071105957,0.15747904777526855,0.15822458267211914
116,0.08442449569702148,0.0836629867553711,0.1593027114868164,0.1600656509399414
116,0.08381414413452148,0.08307003974914551,0.1592559814453125,0.16000151634216309
116,0.08319711685180664,0.08232402801513672,0.15791678428649902,0.15879178047180176
116,0.08240675926208496,0.08163285255432129,0.15592503547668457,0.15670061111450195
116,0.08054542541503906,0.07981371879577637,0.15425395965576172,0.15498685836791992
116,0.08209609985351562,0.08135724067687988,0.15730667114257812,0.15804696083068848
116,0.08343815803527832,0.08269166946411133,0.15699553489685059,0.15774321556091309
116,0.08185338973999023,0.08111000061035156,0.15759730339050293,0.15834259986877441
116,0.0829625129699707,0.08222675323486328,0.15825533866882324,0.15899348258972168
116,0.08633828163146973,0.08559465408325195,0.16328859329223633,0.1640338897705078
116,0.08503031730651855,0.08426690101623535,0.1593625545501709,0.1601276397705078
116,0.08191084861755371,0.08116960525512695,0.15701961517333984,0.15776276588439941
116,0.0828409194946289,0.0820620059967041,0.15715909004211426,0.15793991088867188
116,0.08098530769348145,0.08024358749389648,0.15416955947875977,0.15491271018981934
116,0.08068585395812988,0.07995200157165527,0.1548323631286621,0.15556764602661133
116,0.08325314521789551,0.0825197696685791,0.15761375427246094,0.15834879875183105
116,0.08362936973571777,0.08288693428039551,0.16033172607421875,0.16107559204101562
116,0.08368039131164551,0.08294677734375,0.15982604026794434,0.16056156158447266
116,0.08466076850891113,0.08390116691589355,0.1599276065826416,0.1606884002685547
116,0.08382248878479004,0.0830686092376709,0.15950512886047363,0.16026067733764648
116,0.08309292793273926,0.08233332633972168,0.15871644020080566,0.15947771072387695
116,0.08149981498718262,0.08077073097229004,0.15450668334960938,0.15523791313171387
116,0.08130955696105957,0.08056926727294922,0.1560206413269043,0.15676283836364746
116,0.08401274681091309,0.08326530456542969,0.1582181453704834,0.1589667797088623
116,0.08208036422729492,0.08133482933044434,0.15639567375183105,0.15714287757873535
116,0.08028841018676758,0.07954978942871094,0.14976048469543457,0.15050101280212402
116,0.08238911628723145,0.08164072036743164,0.15578746795654297,0.15653729438781738
116,0.08141016960144043,0.08066344261169434,0.1546320915222168,0.1553809642791748
116,0.08274650573730469,0.0819997787475586,0.15595769882202148,0.1567063331604004
116,0.0831756591796875,0.08243012428283691,0.15701961517333984,0.15776729583740234
116,0.08364129066467285,0.08289623260498047,0.1580498218536377,0.1587967872619629
116,0.08155512809753418,0.08082246780395508,0.15529084205627441,0.15602540969848633
116,0.08068466186523438,0.07994937896728516,0.15342116355895996,0.1541578769683838
116,0.08119392395019531,0.08045625686645508,0.1531200408935547,0.15385866165161133
116,0.08091592788696289,0.08017110824584961,0.15287017822265625,0.15361642837524414
116,0.08209800720214844,0.08134794235229492,0.15543699264526367,0.1561892032623291
116,0.0827174186706543,0.08196425437927246,0.15849852561950684,0.15925288200378418
116,0.08347749710083008,0.0827183723449707,0.15758872032165527,0.15834975242614746
116,0.08266162872314453,0.08191323280334473,0.15704035758972168,0.1577906608581543
116,0.08255147933959961,0.08180689811706543,0.15531611442565918,0.15606260299682617
116,0.08311223983764648,0.082366943359375,0.15790843963623047,0.15865588188171387
116,0.0846555233001709,0.08390402793884277,0.16070866584777832,0.16146183013916016
116,0.08221054077148438,0.08148193359375,0.1573171615600586,0.15804743766784668
116,0.0847158432006836,0.08396267890930176,0.16024255752563477,0.1609973907470703
116,0.08537530899047852,0.08461809158325195,0.16166973114013672,0.1624281406402588
116,0.08201789855957031,0.08126950263977051,0.1583874225616455,0.15913748741149902
116,0.0817108154296875,0.08095359802246094,0.15470099449157715,0.15545940399169922
116,0.08138656616210938,0.08063936233520508,0.15490293502807617,0.15565156936645508
116,0.0805203914642334,0.07979035377502441,0.1530606746673584,0.15379738807678223
116,0.08055901527404785,0.07982063293457031,0.15605521202087402,0.15679502487182617
116,0.08097124099731445,0.0802314281463623,0.1546940803527832,0.15543556213378906
116,0.08299565315246582,0.08225417137145996,0.1569349765777588,0.15767765045166016
116,0.08214092254638672,0.08139181137084961,0.159743070602417,0.1604938507080078
116,0.0832068920135498,0.08245372772216797,0.1592545509338379,0.16000890731811523
116,0.0827641487121582,0.08202099800109863,0.15619158744812012,0.1569366455078125
116,0.08177042007446289,0.0810403823852539,0.15622282028198242,0.15695405006408691
116,0.08253264427185059,0.08179020881652832,0.15610027313232422,0.1568443775177002
116,0.0822916030883789,0.0815432071685791,0.15705347061157227,0.15780377388000488
116,0.08228325843811035,0.08153605461120605,0.15668702125549316,0.15743541717529297
116,0.08066892623901367,0.079925537109375,0.1522824764251709,0.15302753448486328
116,0.08019661903381348,0.07945942878723145,0.15510177612304688,0.15584063529968262
116,0.08488893508911133,0.08413553237915039,0.1596693992614746,0.16042399406433105
117,0.08014297485351562,0.0794370174407959,0.15480947494506836,0.1555168628692627
117,0.07984399795532227,0.07918667793273926,0.1531686782836914,0.15382719039916992
117,0.08088445663452148,0.08017683029174805,0.15520119667053223,0.15591025352478027
117,0.08063673973083496,0.07993125915527344,0.1540062427520752,0.15471315383911133
117,0.07968711853027344,0.07900524139404297,0.1553020477294922,0.15598511695861816
117,0.07993912696838379,0.0792226791381836,0.15151524543762207,0.15223288536071777
117,0.08039546012878418,0.0796971321105957,0.1535956859588623,0.1542952060699463
117,0.08001041412353516,0.07932877540588379,0.15305805206298828,0.15374112129211426
117,0.08053255081176758,0.0798027515411377,0.15257477760314941,0.1533060073852539
