length,family,nussinov_precision,nussinov_recall,nussinov_f1,nussinov_precision_shift,nussinov_recall_shift,nussinov_f1_shift,viennaRNA_precision,viennaRNA_recall,viennaRNA_f1,viennaRNA_precision_shift,viennaRNA_recall_shift,viennaRNA_f1_shift,contrafold_precision,contrafold_recall,contrafold_f1,contrafold_precision_shift,contrafold_recall_shift,contrafold_f1_shift,CNNfold_precision,CNNfold_recall,CNNfold_f1,CNNfold_precision_shift,CNNfold_recall_shift,CNNfold_f1_shift,RNAUnet_precision,RNAUnet_recall,RNAUnet_f1,RNAUnet_precision_shift,RNAUnet_recall_shift,RNAUnet_f1_shift
234,RNaseP,0.1882352977991104,0.3018867969512939,0.2318840622901916,0.2000000029802322,0.3207547068595886,0.2463768273591995,0.5921052694320679,0.849056601524353,0.6976744532585144,0.6052631735801697,0.8679245114326477,0.713178277015686,0.739130437374115,0.9622641801834106,0.8360655903816223,0.7536231875419617,0.9811320900917052,0.8524590134620667,0.6585366129875183,0.5094339847564697,0.5744680762290955,0.6585366129875183,0.5094339847564697,0.5744680762290955,0.8181818127632141,0.5094339847564697,0.6279070377349854,0.8181818127632141,0.5094339847564697,0.6279070377349854
267,SRP,0.0212765950709581,0.0222222227603197,0.0217391308397054,0.0212765950709581,0.0222222227603197,0.0217391308397054,0.3255814015865326,0.3111111223697662,0.3181818127632141,0.3372093141078949,0.3222222328186035,0.3295454680919647,0.7916666865348816,0.8444444537162781,0.8172042965888977,0.8020833134651184,0.855555534362793,0.827957034111023,0.9583333134651184,0.7666666507720947,0.8518518805503845,0.9722222089767456,0.7777777910232544,0.8641975522041321,1.0,0.8111110925674438,0.89570552110672,1.0,0.8111110925674438,0.89570552110672
363,tmRNA,0.1587301641702652,0.198019802570343,0.1762114614248275,0.1587301641702652,0.198019802570343,0.1762114614248275,0.3963963985443115,0.4356435537338257,0.4150943160057068,0.3963963985443115,0.4356435537338257,0.4150943160057068,0.625,0.594059407711029,0.6091370582580566,0.6354166865348816,0.603960394859314,0.6192893385887146,0.9504950642585754,0.9504950642585754,0.9504950642585754,0.9603960514068604,0.9603960514068604,0.9603960514068604,0.9900990128517152,0.9900990128517152,0.9900990128517152,0.9900990128517152,0.9900990128517152,0.9900990128517152
119,5S rRNA,0.1219512224197387,0.147058829665184,0.1333333253860473,0.195121943950653,0.2352941185235977,0.2133333384990692,0.8918918967247009,0.970588207244873,0.9295774698257446,0.9189189076423644,1.0,0.9577465057373048,0.8684210777282715,0.970588207244873,0.9166666269302368,0.8947368264198303,1.0,0.944444477558136,0.970588207244873,0.970588207244873,0.970588207244873,1.0,1.0,1.0,0.970588207244873,0.970588207244873,0.970588207244873,1.0,1.0,1.0
301,RNaseP,0.1826923042535781,0.2159090936183929,0.1979166567325592,0.2115384638309478,0.25,0.2291666716337204,0.2473118305206298,0.2613636255264282,0.2541436553001404,0.2473118305206298,0.2613636255264282,0.2541436553001404,0.2808988690376282,0.284090906381607,0.2824858427047729,0.2808988690376282,0.284090906381607,0.2824858427047729,0.8474576473236084,0.5681818127632141,0.680272102355957,0.8813559412956238,0.5909090638160706,0.7074829339981079,0.9838709831237792,0.6931818127632141,0.8133333921432495,0.9838709831237792,0.6931818127632141,0.8133333921432495
137,SRP,0.0,0.0,0.0,0.0,0.0,0.0,0.0888888910412788,0.2666666805744171,0.1333333402872085,0.1333333402872085,0.4000000059604645,0.2000000029802322,0.0930232554674148,0.2666666805744171,0.1379310339689254,0.1395348906517028,0.4000000059604645,0.2068965435028076,0.8823529481887817,1.0,0.9375,0.8823529481887817,1.0,0.9375,1.0,0.8666666746139526,0.9285714626312256,1.0,0.8666666746139526,0.9285714626312256
114,SRP,0.2750000059604645,0.3928571343421936,0.3235293924808502,0.5,0.7142857313156128,0.5882353186607361,0.4285714328289032,0.5357142686843872,0.476190447807312,0.7714285850524902,0.9642857313156128,0.8571428656578064,0.5277777910232544,0.6785714030265808,0.5937500596046448,0.75,0.9642857313156128,0.84375,0.9583333134651184,0.8214285969734192,0.884615421295166,1.0,0.8571428656578064,0.9230769276618958,1.0,0.75,0.8571428656578064,1.0,0.75,0.8571428656578064
120,5S rRNA,0.190476194024086,0.2352941185235977,0.2105263173580169,0.190476194024086,0.2352941185235977,0.2105263173580169,0.2368421107530594,0.2647058963775635,0.2500000298023224,0.2368421107530594,0.2647058963775635,0.2500000298023224,0.8285714387893677,0.8529411554336548,0.8405796885490417,0.8857142925262451,0.911764681339264,0.8985507488250732,0.939393937587738,0.911764681339264,0.9253731369972228,0.939393937587738,0.911764681339264,0.9253731369972228,1.0,0.970588207244873,0.9850746393203736,1.0,0.970588207244873,0.9850746393203736
123,5S rRNA,0.2093023210763931,0.2647058963775635,0.2337662428617477,0.2093023210763931,0.2647058963775635,0.2337662428617477,0.3947368562221527,0.4411764740943908,0.416666716337204,0.3947368562221527,0.4411764740943908,0.416666716337204,0.5384615659713745,0.6176470518112183,0.5753424763679504,0.5384615659713745,0.6176470518112183,0.5753424763679504,0.9696969985961914,0.9411764740943908,0.9552239179611206,0.9696969985961914,0.9411764740943908,0.9552239179611206,1.0,0.970588207244873,0.9850746393203736,1.0,0.970588207244873,0.9850746393203736
363,tmRNA,0.2000000029802322,0.2403846085071563,0.2183406054973602,0.2399999946355819,0.2884615361690521,0.2620087265968323,0.5728155374526978,0.567307710647583,0.5700483322143555,0.5728155374526978,0.567307710647583,0.5700483322143555,0.6082473993301392,0.567307710647583,0.5870646834373474,0.6185566782951355,0.5769230723381042,0.5970149040222168,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9903846383094788,0.9951691031455994,1.0,0.9903846383094788,0.9951691031455994
554,group I intron,0.0,0.0,0.0,0.0,0.0,0.0,0.086419753730297,0.2028985470533371,0.1212121248245239,0.086419753730297,0.2028985470533371,0.1212121248245239,0.1582278460264206,0.3623188436031341,0.2202643305063247,0.1582278460264206,0.3623188436031341,0.2202643305063247,0.5727272629737854,0.91304349899292,0.7039106488227844,0.581818163394928,0.9275362491607666,0.7150837779045105,0.5555555820465088,0.6521739363670349,0.6000000238418579,0.5802469253540039,0.6811594367027283,0.6266666650772095
369,RNaseP,0.0074626863934099,0.0105263162404298,0.0087336245924234,0.0373134315013885,0.0526315793395042,0.043668121099472,0.4960629940032959,0.6631578803062439,0.5675675272941589,0.5118110179901123,0.6842105388641357,0.5855855941772461,0.5593220591545105,0.6947368383407593,0.6197183728218079,0.5677965879440308,0.7052631378173828,0.6291079521179199,0.7676767706871033,0.800000011920929,0.7835051417350769,0.7878788113594055,0.821052610874176,0.8041237592697144,1.0,0.8736842274665833,0.932584285736084,1.0,0.8736842274665833,0.932584285736084
308,RNaseP,0.1538461595773697,0.2051282078027725,0.1758241802453994,0.1826923042535781,0.2435897439718246,0.2087912112474441,0.6000000238418579,0.692307710647583,0.6428571939468384,0.6222222447395325,0.7179487347602844,0.6666666865348816,0.5512820482254028,0.5512820482254028,0.5512820482254028,0.5641025900840759,0.5641025900840759,0.5641025900840759,0.7538461685180664,0.6282051205635071,0.6853147149085999,0.7846153974533081,0.6538461446762085,0.7132867574691772,0.8870967626571655,0.7051281929016113,0.7857142686843872,0.8870967626571655,0.7051281929016113,0.7857142686843872
116,5S rRNA,0.2051282078027725,0.2666666805744171,0.2318840622901916,0.2051282078027725,0.2666666805744171,0.2318840622901916,0.3823529481887817,0.4333333373069763,0.40625,0.3823529481887817,0.4333333373069763,0.40625,0.3939394056797027,0.4333333373069763,0.4126984179019928,0.3939394056797027,0.4333333373069763,0.4126984179019928,0.9090909361839294,1.0,0.9523809552192688,0.9090909361839294,1.0,0.9523809552192688,0.90625,0.9666666388511658,0.9354838132858276,0.90625,0.9666666388511658,0.9354838132858276
134,SRP,0.0,0.0,0.0,0.0,0.0,0.0,0.0888888910412788,0.3333333432674408,0.1403508782386779,0.0888888910412788,0.3333333432674408,0.1403508782386779,0.0869565233588218,0.3333333432674408,0.1379310339689254,0.0869565233588218,0.3333333432674408,0.1379310339689254,0.9230769276618958,1.0,0.9600000381469728,0.9230769276618958,1.0,0.9600000381469728,1.0,0.9166666865348816,0.95652174949646,1.0,0.9166666865348816,0.95652174949646
279,SRP,0.1057692319154739,0.123595505952835,0.1139896363019943,0.125,0.1460674107074737,0.1347150206565857,0.7894737124443054,0.8426966071128845,0.8152174353599548,0.800000011920929,0.8539325594902039,0.8260869383811951,0.3604651093482971,0.3483146131038666,0.354285717010498,0.3720930218696594,0.3595505654811859,0.3657143115997314,0.841269850730896,0.5955055952072144,0.6973684430122375,0.920634925365448,0.6516854166984558,0.7631579637527466,1.0,0.9438202381134032,0.971098244190216,1.0,0.9438202381134032,0.971098244190216
120,5S rRNA,0.1190476194024086,0.1515151560306549,0.1333333402872085,0.190476194024086,0.2424242496490478,0.2133333534002304,0.4054054021835327,0.4545454680919647,0.4285714328289032,0.4324324429035187,0.4848484992980957,0.4571428894996643,0.5428571701049805,0.5757575631141663,0.5588235855102539,0.5714285969734192,0.6060606241226196,0.5882352590560913,0.96875,0.939393937587738,0.9538460969924928,1.0,0.9696969985961914,0.9846153855323792,0.96875,0.939393937587738,0.9538460969924928,1.0,0.9696969985961914,0.9846153855323792
118,5S rRNA,0.2093023210763931,0.2571428716182709,0.2307692170143127,0.2093023210763931,0.2571428716182709,0.2307692170143127,0.2368421107530594,0.2571428716182709,0.2465753406286239,0.2368421107530594,0.2571428716182709,0.2465753406286239,0.2571428716182709,0.2571428716182709,0.2571428716182709,0.2571428716182709,0.2571428716182709,0.2571428716182709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9714285731315612,0.9855071902275084,1.0,0.9714285731315612,0.9855071902275084
99,SRP,0.529411792755127,0.6666666865348816,0.5901639461517334,0.6764705777168274,0.8518518805503845,0.7540984153747559,0.800000011920929,0.7407407164573669,0.7692307829856873,0.8399999737739563,0.7777777910232544,0.8076922297477722,0.6785714030265808,0.7037037014961243,0.6909090280532837,0.75,0.7777777910232544,0.7636364102363586,0.3913043439388275,0.3333333432674408,0.3599999845027923,0.3913043439388275,0.3333333432674408,0.3599999845027923,0.8695651888847351,0.7407407164573669,0.800000011920929,0.91304349899292,0.7777777910232544,0.8399999737739563
304,SRP,0.1531531512737274,0.1683168262243271,0.1603773683309555,0.1531531512737274,0.1683168262243271,0.1603773683309555,0.7669903039932251,0.7821782231330872,0.7745097875595093,0.8155339956283569,0.8316831588745117,0.8235293626785278,0.567307710647583,0.5841584205627441,0.5756097435951233,0.6057692170143127,0.6237623691558838,0.6146341562271118,0.9545454382896424,0.8316831588745117,0.8888888955116272,0.9772727489471436,0.8514851331710815,0.9100529551506042,0.9791666865348816,0.9306930899620056,0.9543147087097168,0.9895833134651184,0.9405940771102904,0.9644669890403748
117,5S rRNA,0.2000000029802322,0.2424242496490478,0.219178095459938,0.2000000029802322,0.2424242496490478,0.219178095459938,0.3076923191547394,0.3636363744735718,0.3333333432674408,0.3076923191547394,0.3636363744735718,0.3333333432674408,0.6216216087341309,0.6969696879386902,0.6571428179740906,0.6216216087341309,0.6969696879386902,0.6571428179740906,0.970588207244873,1.0,0.9850746393203736,0.970588207244873,1.0,0.9850746393203736,1.0,0.9696969985961914,0.9846153855323792,1.0,0.9696969985961914,0.9846153855323792
118,5S rRNA,0.0975609719753265,0.1142857149243354,0.1052631586790084,0.170731708407402,0.2000000029802322,0.1842105239629745,0.8648648858070374,0.9142857193946838,0.888888955116272,0.8648648858070374,0.9142857193946838,0.888888955116272,0.9189189076423644,0.9714285731315612,0.9444444179534912,0.9189189076423644,0.9714285731315612,0.9444444179534912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9714285731315612,0.9855071902275084,1.0,0.9714285731315612,0.9855071902275084
102,SRP,0.4864864945411682,0.529411792755127,0.5070423483848572,0.5675675868988037,0.6176470518112183,0.591549277305603,0.9142857193946838,0.9411764740943908,0.9275362491607666,0.9142857193946838,0.9411764740943908,0.9275362491607666,0.7777777910232544,0.8235294222831726,0.8000000715255737,0.7777777910232544,0.8235294222831726,0.8000000715255737,0.949999988079071,0.5588235259056091,0.7037037014961243,0.949999988079071,0.5588235259056091,0.7037037014961243,1.0,0.6470588445663452,0.785714328289032,1.0,0.6470588445663452,0.785714328289032
77,tRNA,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333134651184,0.699999988079071,0.6363636255264282,0.5833333134651184,0.699999988079071,0.6363636255264282,0.6399999856948853,0.800000011920929,0.7111111283302307,0.6399999856948853,0.800000011920929,0.7111111283302307,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,0.9743589162826538,1.0,0.949999988079071,0.9743589162826538
106,SRP,0.7631579041481018,0.8529411554336548,0.805555522441864,0.8421052694320679,0.9411764740943908,0.8888888955116272,0.2631579041481018,0.294117659330368,0.2777778208255768,0.2631579041481018,0.294117659330368,0.2777778208255768,0.1612903177738189,0.147058829665184,0.1538461595773697,0.1612903177738189,0.147058829665184,0.1538461595773697,1.0,0.6176470518112183,0.7636363506317139,1.0,0.6176470518112183,0.7636363506317139,1.0,0.970588207244873,0.9850746393203736,1.0,0.970588207244873,0.9850746393203736
120,5S rRNA,0.2000000029802322,0.2352941185235977,0.2162162214517593,0.2249999940395355,0.2647058963775635,0.2432432472705841,0.5,0.5882353186607361,0.5405405163764954,0.5,0.5882353186607361,0.5405405163764954,0.4761904776096344,0.5882353186607361,0.5263158082962036,0.4761904776096344,0.5882353186607361,0.5263158082962036,0.970588207244873,0.970588207244873,0.970588207244873,0.970588207244873,0.970588207244873,0.970588207244873,1.0,1.0,1.0,1.0,1.0,1.0
77,tRNA,0.4230769276618957,0.523809552192688,0.4680851399898529,0.4230769276618957,0.523809552192688,0.4680851399898529,0.7083333134651184,0.8095238208770752,0.7555556297302246,0.7083333134651184,0.8095238208770752,0.7555556297302246,0.8399999737739563,1.0,0.91304349899292,0.8399999737739563,1.0,0.91304349899292,0.9545454382896424,1.0,0.9767441749572754,0.9545454382896424,1.0,0.9767441749572754,0.9523809552192688,0.9523809552192688,0.9523809552192688,0.9523809552192688,0.9523809552192688,0.9523809552192688
101,SRP,0.1351351290941238,0.1785714328289032,0.1538461446762085,0.2162162214517593,0.2857142984867096,0.2461538463830948,0.40625,0.4642857015132904,0.4333333075046539,0.40625,0.4642857015132904,0.4333333075046539,0.53125,0.6071428656578064,0.5666666030883789,0.59375,0.6785714030265808,0.6333332657814026,0.5384615659713745,0.5,0.5185185074806213,0.5769230723381042,0.5357142686843872,0.555555522441864,0.875,0.75,0.807692289352417,0.9166666865348816,0.7857142686843872,0.8461538553237915
75,tRNA,0.3703703582286834,0.4761904776096344,0.4166666567325592,0.4444444477558136,0.5714285969734192,0.5,0.9545454382896424,1.0,0.9767441749572754,0.9545454382896424,1.0,0.9767441749572754,0.761904776096344,0.761904776096344,0.761904776096344,0.761904776096344,0.761904776096344,0.761904776096344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9523809552192688,0.9756097793579102,1.0,0.9523809552192688,0.9756097793579102
379,tmRNA,0.2335766404867172,0.2882882952690124,0.2580645084381103,0.277372270822525,0.342342346906662,0.3064516186714172,0.4000000059604645,0.4324324429035187,0.4155844151973724,0.4000000059604645,0.4324324429035187,0.4155844151973724,0.5454545617103577,0.5405405163764954,0.5429863929748535,0.5545454621315002,0.5495495200157166,0.5520362257957458,0.8604651093482971,0.6666666865348816,0.7512691020965576,0.9069767594337464,0.7027027010917664,0.7918781638145447,0.9732142686843872,0.9819819927215576,0.9775784611701964,0.9821428656578064,0.9909909963607788,0.9865471124649048
394,tmRNA,0.0791366919875145,0.1170212775468826,0.0944206044077873,0.0863309353590011,0.1276595741510391,0.1030042916536331,0.2558139562606811,0.3510638177394867,0.2959641218185425,0.2558139562606811,0.3510638177394867,0.2959641218185425,0.2869565188884735,0.3510638177394867,0.3157894611358642,0.2869565188884735,0.3510638177394867,0.3157894611358642,0.8777777552604675,0.8404255509376526,0.8586956262588501,0.8777777552604675,0.8404255509376526,0.8586956262588501,0.949367105960846,0.7978723645210266,0.8670520186424255,0.9620253443717957,0.8085106611251831,0.8786128163337708
116,5S rRNA,0.0,0.0,0.0,0.0,0.0,0.0,0.6176470518112183,0.65625,0.6363636255264282,0.6176470518112183,0.65625,0.6363636255264282,0.6388888955116272,0.71875,0.6764706373214722,0.6388888955116272,0.71875,0.6764706373214722,0.9696969985961914,1.0,0.9846153855323792,0.9696969985961914,1.0,0.9846153855323792,1.0,0.96875,0.9841269850730896,1.0,0.96875,0.9841269850730896
118,5S rRNA,0.1363636404275894,0.1621621549129486,0.1481481343507766,0.1818181872367859,0.2162162214517593,0.1975308805704116,0.7567567825317383,0.7567567825317383,0.7567567825317383,0.8918918967247009,0.8918918967247009,0.8918918967247009,0.8500000238418579,0.9189189076423644,0.8831168413162231,0.875,0.945945918560028,0.9090908765792848,0.9729729890823364,0.9729729890823364,0.9729729890823364,1.0,1.0,1.0,1.0,0.9729729890823364,0.9863013625144958,1.0,0.9729729890823364,0.9863013625144958
75,tRNA,0.4285714328289032,0.5714285969734192,0.4897959530353546,0.4285714328289032,0.5714285969734192,0.4897959530353546,0.91304349899292,1.0,0.9545454382896424,0.91304349899292,1.0,0.9545454382896424,0.91304349899292,1.0,0.9545454382896424,0.91304349899292,1.0,0.9545454382896424,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9523809552192688,0.9756097793579102,1.0,0.9523809552192688,0.9756097793579102
74,tRNA,0.2692307829856872,0.3499999940395355,0.3043478429317474,0.2692307829856872,0.3499999940395355,0.3043478429317474,0.5454545617103577,0.6000000238418579,0.5714285373687744,0.5454545617103577,0.6000000238418579,0.5714285373687744,0.52173912525177,0.6000000238418579,0.5581395030021667,0.52173912525177,0.6000000238418579,0.5581395030021667,1.0,0.800000011920929,0.888888955116272,1.0,0.800000011920929,0.888888955116272,1.0,1.0,1.0,1.0,1.0,1.0
356,tmRNA,0.1145038157701492,0.147058829665184,0.1287553608417511,0.1297709941864013,0.1666666716337204,0.1459227353334427,0.4655172526836395,0.529411792755127,0.4954128265380859,0.5,0.5686274766921997,0.5321100950241089,0.3867924511432647,0.4019607901573181,0.3942307531833648,0.4245283007621765,0.4411764740943908,0.4326923191547394,0.9468085169792176,0.8725489974021912,0.9081632494926452,0.9468085169792176,0.8725489974021912,0.9081632494926452,1.0,0.9607843160629272,0.9800000190734864,1.0,0.9607843160629272,0.9800000190734864
119,5S rRNA,0.0487804859876632,0.0588235296308994,0.0533333346247673,0.1219512224197387,0.147058829665184,0.1333333253860473,0.2702702581882477,0.294117659330368,0.2816901504993438,0.2702702581882477,0.294117659330368,0.2816901504993438,0.550000011920929,0.6470588445663452,0.5945945978164673,0.550000011920929,0.6470588445663452,0.5945945978164673,0.9714285731315612,1.0,0.9855071902275084,0.9714285731315612,1.0,0.9855071902275084,1.0,0.970588207244873,0.9850746393203736,1.0,0.970588207244873,0.9850746393203736
259,SRP,0.0,0.0,0.0,0.0,0.0,0.0,0.2967033088207245,0.3698630034923553,0.3292683064937591,0.340659350156784,0.4246575236320495,0.3780488073825836,0.1612903177738189,0.2054794579744339,0.1807228922843933,0.1612903177738189,0.2054794579744339,0.1807228922843933,0.9275362491607666,0.8767123222351074,0.9014084935188292,0.9275362491607666,0.8767123222351074,0.9014084935188292,0.9298245906829834,0.7260273694992065,0.8153846263885498,0.9298245906829834,0.7260273694992065,0.8153846263885498
118,5S rRNA,0.1818181872367859,0.2285714298486709,0.2025316655635833,0.1818181872367859,0.2285714298486709,0.2025316655635833,0.2249999940395355,0.2571428716182709,0.2400000095367431,0.2249999940395355,0.2571428716182709,0.2400000095367431,0.2571428716182709,0.2571428716182709,0.2571428716182709,0.2571428716182709,0.2571428716182709,0.2571428716182709,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9714285731315612,0.9855071902275084,1.0,0.9714285731315612,0.9855071902275084
593,16S rRNA,0.0,0.0,0.0,0.0,0.0,0.0,0.5049505233764648,0.6035503149032593,0.5498652458190918,0.5346534848213196,0.639053225517273,0.5822101831436157,0.6407766938209534,0.7810651063919067,0.7039999961853027,0.6747573018074036,0.8224852085113525,0.7413333654403687,0.8290598392486572,0.5739644765853882,0.6783216595649719,0.8547008633613586,0.5917159914970398,0.6993007063865662,0.9741935729980468,0.8934911489486694,0.9320988059043884,0.9935483932495116,0.9112426042556764,0.950617253780365
303,SRP,0.0714285746216774,0.0761904790997505,0.0737327262759208,0.0803571417927742,0.0857142880558967,0.0829493105411529,0.849056601524353,0.8571428656578064,0.8530806303024292,0.9245283007621764,0.9333333373069764,0.928909957408905,0.7168141603469849,0.7714285850524902,0.7431192994117737,0.7345132827758789,0.7904762029647827,0.7614679336547852,0.9523809552192688,0.761904776096344,0.8465608954429626,0.9523809552192688,0.761904776096344,0.8465608954429626,0.9696969985961914,0.9142857193946838,0.9411765336990356,0.9797979593276978,0.92380952835083,0.9509804248809814
300,SRP,0.0917431190609932,0.1010100990533828,0.0961538478732109,0.1467889845371246,0.1616161614656448,0.1538461446762085,0.7169811129570007,0.7676767706871033,0.7414633631706238,0.7169811129570007,0.7676767706871033,0.7414633631706238,0.8834951519966125,0.9191918969154358,0.9009901285171508,0.893203854560852,0.9292929172515868,0.910891056060791,0.9411764740943908,0.808080792427063,0.8695651888847351,0.9411764740943908,0.808080792427063,0.8695651888847351,0.9897959232330322,0.9797979593276978,0.9847716093063354,0.9897959232330322,0.9797979593276978,0.9847716093063354
77,tRNA,0.3703703582286834,0.5,0.4255318939685821,0.4074074029922485,0.550000011920929,0.4680851101875305,0.9090909361839294,1.0,0.9523809552192688,0.9090909361839294,1.0,0.9523809552192688,0.7142857313156128,0.75,0.7317072749137878,0.7142857313156128,0.75,0.7317072749137878,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
118,SRP,0.2142857164144516,0.2571428716182709,0.2337662428617477,0.2142857164144516,0.2571428716182709,0.2337662428617477,0.9189189076423644,0.9714285731315612,0.9444444179534912,0.9189189076423644,0.9714285731315612,0.9444444179534912,0.7435897588729858,0.8285714387893677,0.7837837934494019,0.8717948794364929,0.9714285731315612,0.9189189076423644,0.875,0.4000000059604645,0.5490196347236633,0.875,0.4000000059604645,0.5490196347236633,0.875,0.800000011920929,0.8358209133148193,1.03125,0.9428571462631226,0.9850746393203736
397,telomerase,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428656578064,0.4736842215061188,0.4072398245334625,0.3571428656578064,0.4736842215061188,0.4072398245334625,0.6097561120986938,0.7894737124443054,0.688073456287384,0.6260162591934204,0.8105263113975525,0.7064220309257507,0.8227847814559937,0.6842105388641357,0.7471264004707336,0.8860759735107422,0.7368420958518982,0.8045976758003235,0.9487179517745972,0.7789473533630371,0.8554913401603699,0.9487179517745972,0.7789473533630371,0.8554913401603699
76,tRNA,0.0,0.0,0.0,0.0,0.0,0.0,0.6818181872367859,0.75,0.714285671710968,0.6818181872367859,0.75,0.714285671710968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,0.9743589162826538,1.0,0.949999988079071,0.9743589162826538
103,SRP,0.5277777910232544,0.5757575631141663,0.5507246255874634,0.8333333134651184,0.9090909361839294,0.8695651888847351,0.911764681339264,0.939393937587738,0.9253731369972228,0.9411764740943908,0.9696969985961914,0.9552239179611206,0.911764681339264,0.939393937587738,0.9253731369972228,0.9411764740943908,0.9696969985961914,0.9552239179611206,1.0,0.8787878751754761,0.9354838728904724,1.0,0.8787878751754761,0.9354838728904724,1.0,0.939393937587738,0.9687499403953552,1.0,0.939393937587738,0.9687499403953552
360,tmRNA,0.1692307740449905,0.2716049253940582,0.2085307985544204,0.2076923102140426,0.3333333432674408,0.2559241950511932,0.3238095343112945,0.4197530746459961,0.3655914068222046,0.3714285790920257,0.4814814925193786,0.4193548560142517,0.3119266033172607,0.4197530746459961,0.3578947484493255,0.357798159122467,0.4814814925193786,0.410526305437088,0.7972972989082336,0.7283950448036194,0.7612903714179993,0.8648648858070374,0.790123462677002,0.8258064985275269,0.97183096408844,0.8518518805503845,0.9078947901725768,0.97183096408844,0.8518518805503845,0.9078947901725768
76,tRNA,0.2592592537403106,0.3499999940395355,0.2978723347187042,0.2592592537403106,0.3499999940395355,0.2978723347187042,0.4615384638309479,0.6000000238418579,0.5217391848564148,0.4615384638309479,0.6000000238418579,0.5217391848564148,0.4583333432674408,0.550000011920929,0.5,0.4583333432674408,0.550000011920929,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.949999988079071,0.9743589162826538,1.0,0.949999988079071,0.9743589162826538
101,SRP,0.3783783912658691,0.4242424368858337,0.4000000357627868,0.4864864945411682,0.5454545617103577,0.5142857432365417,0.9090909361839294,0.9090909361839294,0.9090909361839294,0.939393937587738,0.939393937587738,0.939393937587738,0.7058823704719543,0.7272727489471436,0.7164179682731628,0.7647058963775635,0.7878788113594055,0.7761194109916687,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969985961914,0.9846153855323792,1.0,0.9696969985961914,0.9846153855323792
117,5S rRNA,0.195121943950653,0.2424242496490478,0.2162162214517593,0.195121943950653,0.2424242496490478,0.2162162214517593,0.2222222238779068,0.2424242496490478,0.2318840771913528,0.2222222238779068,0.2424242496490478,0.2318840771913528,0.2580645084381103,0.2424242496490478,0.25,0.2580645084381103,0.2424242496490478,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9696969985961914,0.9846153855323792,1.0,0.9696969985961914,0.9846153855323792
205,SRP,0.0689655169844627,0.1025641039013862,0.0824742317199707,0.0689655169844627,0.1025641039013862,0.0824742317199707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1935483813285827,0.1538461595773697,0.1714285761117935,0.1935483813285827,0.1538461595773697,0.1714285761117935,0.9230769276618958,0.3076923191547394,0.4615384638309479,0.9230769276618958,0.3076923191547394,0.4615384638309479
120,5S rRNA,0.195121943950653,0.2285714298486709,0.2105263173580169,0.2439024448394775,0.2857142984867096,0.2631579041481018,0.875,1.0,0.9333333373069764,0.875,1.0,0.9333333373069764,0.8333333134651184,1.0,0.9090909361839294,0.8333333134651184,1.0,0.9090909361839294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117,5S rRNA,0.190476194024086,0.2857142984867096,0.2285714298486709,0.190476194024086,0.2857142984867096,0.2285714298486709,0.3888888955116272,0.5,0.4375,0.4444444477558136,0.5714285969734192,0.5,0.2424242496490478,0.2857142984867096,0.262295126914978,0.2424242496490478,0.2857142984867096,0.262295126914978,0.9523809552192688,0.7142857313156128,0.8163264989852905,0.9523809552192688,0.7142857313156128,0.8163264989852905,1.0,0.9642857313156128,0.9818181991577148,1.0,0.9642857313156128,0.9818181991577148
77,tRNA,0.2962962985038757,0.380952388048172,0.3333333134651184,0.2962962985038757,0.380952388048172,0.3333333134651184,1.0,1.0,1.0,1.0,1.0,1.0,0.8500000238418579,0.8095238208770752,0.8292683362960815,0.8500000238418579,0.8095238208770752,0.8292683362960815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9523809552192688,0.9756097793579102,1.0,0.9523809552192688,0.9756097793579102
116,5S rRNA,0.1428571492433548,0.1875,0.162162184715271,0.190476194024086,0.25,0.2162162214517593,0.6666666865348816,0.8125,0.7323943376541138,0.7179487347602844,0.875,0.7887324094772339,0.6052631735801697,0.71875,0.6571428179740906,0.7631579041481018,0.90625,0.8285714387893677,0.8999999761581421,0.84375,0.8709677457809448,1.0333333015441897,0.96875,1.0,1.0,0.96875,0.9841269850730896,1.0,0.96875,0.9841269850730896
